ID,school,lat,lon,city,ndvi_mean,nlcd_canopy_mean,nlcd_high_canopy_frac
43694196047005,Nelson S. Dilworth Elementary,37.306291,-122.00688,San Jose,0.2805764582351563,6.247361231839065,0.4276667080591083
43694196047039,Murdock-Portal Elementary,37.30381,-121.99952,San Jose,0.29915394367182235,3.9290947472991427,0.26251086551595676
43694196047088,Stevens Creek Elementary,37.32731,-122.0643,Cupertino,0.39664341273544096,8.606162256180891,0.48776245496334947
43694196047096,Warren E. Hyde Middle,37.31055,-122.01172,Cupertino,0.24509201409627404,6.149031296572281,0.430327868852459
43694196047104,West Valley Elementary,37.339923,-122.06077,Sunnyvale,0.2806925759449525,9.222608695652175,0.547329192546584
43694196047112,William Faria Elementary,37.320669,-122.03875,Cupertino,0.24000015035129366,7.381958250497017,0.5155318091451292
43694196067185,Blue Hills Elementary,37.290073,-122.02589,Saratoga,0.3720679023231086,9.83200795228628,0.6063618290258449
43694274330015,Yerba Buena High,37.320791,-121.84831,San Jose,0.25006236103559987,3.6585971446306638,0.27535692116697696
43694274330023,Santa Teresa High,37.235085,-121.8305,San Jose,0.2640143936146492,3.7658966716343754,0.26254346746150015
43694274330031,Independence High,37.370953,-121.85602,San Jose,0.21954828547656938,4.1446142377935145,0.2891042365511244
43694274330692,Evergreen Valley High,37.325201,-121.77866,San Jose,0.20286719263320332,1.5199403652627657,0.10063361908311592
43694274332995,Andrew P. Hill High,37.291923,-121.83173,San Jose,0.17689078230062624,2.4111801242236024,0.19937888198757767
43694274333639,James Lick High,37.368046,-121.83009,San Jose,0.18122622294182283,0.9988819875776397,0.09590062111801241
43694274334900,Mt. Pleasant High,37.345646,-121.80948,San Jose,0.29038818935095057,3.491862343148217,0.25270219903093555
43694274335204,Oak Grove High,37.251575,-121.81892,San Jose,0.27016335349485915,4.589119364054155,0.385417960501801
43694274335428,William C. Overfelt High,37.330593,-121.82838,San Jose,0.21323407732875238,0.03850453359831077,0.003850453359831077
43694274335907,Piedmont Hills High,37.403788,-121.84899,San Jose,0.292493177112631,6.8191304347826085,0.3924223602484472
43694274337903,Silver Creek High,37.304331,-121.80831,San Jose,0.2943308854233902,4.841222512113307,0.3524661448627159
43694350102616,Carolyn A. Clark Elementary,37.321714,-121.76937,San Jose,0.2596464891199165,2.9891938889578933,0.1992299093280338
43694356047120,Cadwallader Elementary,37.306698,-121.78763,San Jose,0.2964518636725577,3.313991053677934,0.2574552683896621
43694356047138,Evergreen Elementary,37.310525,-121.77793,San Jose,0.2575792949412173,4.576469126599577,0.3955770903217791
43694356047146,Holly Oak Elementary,37.31875,-121.79765,San Jose,0.21785054607489265,1.5458271236959764,0.13474913065077
43694356047153,Katherine R. Smith Elementary,37.326253,-121.82206,San Jose,0.13482974067909986,0.3169276659209545,0.031692766592095446
43694356047161,O. B. Whaley Elementary,37.31619,-121.82424,San Jose,0.2800219772925086,0.41257611532248045,0.041257611532248044
43694356047179,Quimby Oak Middle,37.324774,-121.78708,San Jose,0.22946927647576926,0.9868306621940615,0.09516710150329234
43694356067193,Cedar Grove Elementary,37.331164,-121.79361,San Jose,0.21801740992226074,0.7914803775459515,0.06333830104321908
43694356085690,George V. LeyVa Intermediate,37.314281,-121.81263,San Jose,0.16950425590066576,0.8572493477450617,0.06932538203503541
43694356095988,John J. Montgomery Elementary,37.307734,-121.80108,San Jose,0.25746259746641986,6.500372670807453,0.47291925465838497
43694356102081,Norwood Creek Elementary,37.328173,-121.78862,San Jose,0.2842928187552556,5.329607550919027,0.3524590163934426
43694356105787,Millbrook Elementary,37.319487,-121.78805,San Jose,0.26690446122742406,4.095876800794834,0.33979135618479883
43694356110159,Chaboya Middle,37.312333,-121.768,San Jose,0.39624063722287445,2.9471984097403405,0.22474841595229228
43694356111942,Silver Oak Elementary,37.284241,-121.77369,San Jose,0.4327396319770107,12.822382312756181,0.6366910942740033
43694356115851,Tom Matsumoto Elementary,37.312017,-121.76502,San Jose,0.24897683099595844,3.7726990435970675,0.2952428269780151
43694356117956,James Franklin Smith Elementary,37.297368,-121.78799,San Jose,0.26889498657888655,8.486150788721899,0.7214010681902868
43694500127225,College Connection Academy,37.320115,-121.84751,San Jose,0.19993772931787068,4.209787604024344,0.3339957769221214
43694506047195,Franklin Elementary,37.305453,-121.85107,San Jose,0.1264339492105154,1.1955036641411008,0.10371382436964352
43694506047211,Captain Jason M. Dahl Elementary,37.288155,-121.84003,San Jose,0.2397625616785141,4.442290967822091,0.35544788172443775
43694506047229,Bridges Academy,37.325456,-121.84646,San Jose,0.24933639764890655,4.306631892697467,0.2619225037257824
43694506047237,G. W. Hellyer Elementary,37.284831,-121.82029,San Jose,0.22647615456922102,0.7549981373401219,0.065565627716379
43694506047245,Jeanne R. Meadows Elementary,37.320969,-121.83953,San Jose,0.21823882809458126,1.7061234629238604,0.14929822382312757
43694506047252,Santee Elementary,37.328062,-121.84671,San Jose,0.21183909227475356,2.1511122157325717,0.19622219460668577
43694506047260,Lairon College Preparatory Academy,37.28238,-121.82885,San Jose,0.22636614375207673,4.731304347826087,0.41192546583850936
43694506047278,Sylvandale Middle,37.287864,-121.82531,San Jose,0.22635944111760625,4.123711340206186,0.30443423177245066
43694506067201,Robert F. Kennedy Elementary,37.324997,-121.8524,San Jose,0.13991837282687097,0.18638170974155072,0.018638170974155075
43694506071542,Stonegate Elementary,37.308515,-121.83635,San Jose,0.19430677413032274,0.918136645962733,0.08608695652173914
43694506105795,Windmill Springs Elementary,37.306212,-121.82428,San Jose,0.2097299559048483,2.4712972166998015,0.2158300198807157
43694506115943,"Shirakawa (George, Sr.) Elementary",37.316085,-121.84974,San Jose,0.5266413030272502,16.878742700956636,0.5155919990060875
43694684331799,Cupertino High,37.319663,-122.01041,Cupertino,0.24943677928427563,9.730625931445605,0.5417287630402385
43694684332474,Fremont High,37.352616,-122.035,Sunnyvale,0.1272369847967839,0.8247422680412373,0.06347037635076389
43694684333316,Homestead High,37.3366,-122.04887,Cupertino,0.08061914805136315,0.17644135188866797,0.0176441351888668
43694684334421,Lynbrook High,37.300713,-122.00647,San Jose,0.30061258576576505,4.5644560357675115,0.35196224540486837
43694684334462,Monta Vista High,37.315469,-122.05719,Cupertino,0.2110368364956381,4.259158077735006,0.2410281882528251
43694840100990,Solorsano Middle,37.000729,-121.59304,Gilroy,0.2191224244382419,0.048074534161490684,0.0
43694840114496,Dr. TJ Owens Gilroy Early College Academy,36.968352,-121.56335,Gilroy,0.3827862045805536,3.579751552795031,0.12732919254658387
43694840118380,Christopher High,37.038444,-121.60013,Gilroy,0.21072414907450204,0.19746646795827122,0.019746646795827123
43694844332839,Gilroy High,36.997203,-121.57599,Gilroy,0.2980499459392217,6.444223602484471,0.4073291925465838
43694846047286,Luigi Aprea Elementary,37.025388,-121.60346,Gilroy,0.33844388866857655,5.201366459627329,0.41155279503105585
43694846047294,El Roble Elementary,37.008076,-121.58551,Gilroy,0.3287555048602603,7.842399403874814,0.5804769001490314
43694846047302,Eliot Elementary,37.005988,-121.5617,Gilroy,0.25842623988646674,3.9519194931047346,0.29593738352590393
43694846047310,Glen View Elementary,37.001141,-121.57424,Gilroy,0.2973011455633964,0.6407899639796298,0.06260091914047944
43694846047328,Las Animas Elementary,36.98984,-121.58155,Gilroy,0.1612732779393295,0.06832298136645962,0.006211180124223602
43694846047336,Rucker Elementary,37.054209,-121.58602,Gilroy,0.29361256792553503,0.0,0.0
43694846098214,South Valley Middle,37.016304,-121.56703,Gilroy,0.1388230223371302,0.0,0.0
43694846106991,Rod Kelley Elementary,37.021191,-121.59161,Gilroy,0.25921758048427923,0.9741647000372625,0.09414979505651472
43694846111785,Brownell Middle,37.01106,-121.57878,Gilroy,0.43439268906373735,3.91679085941381,0.27844013909587684
43694926047351,Lakeside Elementary,37.193221,-122.01823,Los Gatos,0.4957504876068123,20.294994410632217,0.6909700658303316
43695006047369,Loma Prieta Elementary,37.124979,-121.93844,Los Gatos,0.598793106504102,29.962866368604082,0.8895926477893691
43695006093058,C. T. English Middle,37.124979,-121.93844,Los Gatos,0.598793106504102,29.962866368604082,0.8895926477893691
43695186047377,Almond Elementary,37.384953,-122.10179,Los Altos,0.34857802929224385,9.976643061249845,0.520685799478196
43695186047385,Ardis G. Egan Junior High,37.396783,-122.11629,Los Altos,0.34098697926131705,10.3783850931677,0.5660869565217391
43695186047401,Covington Elementary,37.370625,-122.10778,Los Altos,0.31319851627320094,6.579078146353584,0.3974406758603554
43695186047435,Georgina P. Blach Junior High,37.364574,-122.08286,Los Altos,0.36458244347596525,10.390165155842542,0.5882279895691046
43695186047450,Loyola Elementary,37.361368,-122.09337,Los Altos,0.32505644596256306,11.44215235491488,0.6899465639368711
43695186047468,Oak Avenue Elementary,37.356799,-122.07143,Los Altos,0.3017911808899028,4.53744876412868,0.32554962116507263
43695186047492,Santa Rita Elementary,37.393933,-122.12132,Los Altos,0.3290525450636163,9.18611007578581,0.4584420424897503
43695186047500,Springer Elementary,37.371011,-122.09402,Mountain View,0.3049368402048499,7.679627329192546,0.4295652173913043
43695266047518,Blossom Hill Elementary,37.234743,-121.95624,Los Gatos,0.29449750008937603,12.0756052141527,0.7050279329608939
43695266047526,Daves Avenue Elementary,37.240939,-121.98207,Los Gatos,0.4115210706007196,17.165610634861476,0.7968691762951919
43695266047534,Lexington Elementary,37.180458,-121.99249,Los Gatos,0.6267053988687659,34.4526145820395,1.0
43695266047542,Louise Van Meter Elementary,37.230219,-121.96573,Los Gatos,0.2594713084728281,8.279592597192897,0.4583281579927959
43695266047567,Raymond J. Fisher Middle,37.23405,-121.96757,Los Gatos,0.16783846439006286,2.4759006211180123,0.21192546583850927
43695344334371,Los Gatos High,37.221218,-121.97707,Los Gatos,0.3821787226724051,11.55570736554466,0.6525897404049186
43695344337762,Saratoga High,37.267304,-122.02871,Saratoga,0.2765810901707532,9.252298136645964,0.504223602484472
43695426047575,Luther Burbank Elementary,37.323556,-121.9267,San Jose,0.13294746399270355,1.2715865324885078,0.0867188470617468
43695750129940,Latimer,37.292391,-121.97803,San Jose,0.2065064902006483,2.656315985591852,0.18792696559433608
43695756047740,Country Lane Elementary,37.298472,-121.99193,San Jose,0.3129558607399501,10.161490683229813,0.6057142857142858
43695756047765,Easterbrook Discovery,37.303397,-121.98663,San Jose,0.30263679438001095,7.888364584626848,0.4960884142555571
43695756047781,Moreland Middle,37.290191,-121.98411,San Jose,0.2943844822089756,3.313074819786229,0.19997514292816304
43695756047799,George C. Payne Elementary,37.297438,-121.96742,San Jose,0.2946811019522095,8.809044601813891,0.6100136662939496
43695756047807,Gussie M. Baker Elementary,37.283415,-121.98712,San Jose,0.2866441219733319,3.299913032674867,0.24499937880482053
43695756047831,Leroy Anderson Elementary,37.30466,-121.9715,San Jose,0.18544506639981637,1.6022614314115307,0.12263916500994032
43695830102368,Ann Sobrato High,37.158768,-121.66775,Morgan Hill,0.26522790547027447,1.5952857803112004,0.15560006162378678
43695834333951,Live Oak High,37.146484,-121.63401,Morgan Hill,0.2741038540433178,0.992047713717694,0.0951789264413519
43695836047914,Nordstrom Elementary,37.134513,-121.62614,Morgan Hill,0.21590923720485233,0.8066119811086254,0.07531692766592098
43695836047922,P. A. Walsh STEAM Academy,37.12671,-121.66109,Morgan Hill,0.2418261340826141,6.389089101528521,0.46042003231017775
43695836095384,Lewis H. Britton Middle,37.131633,-121.65799,Morgan Hill,0.23201061135132622,5.266053906347037,0.36790460812321446
43695836095392,Los Paseos Elementary,37.228983,-121.76739,San Jose,0.4055458114114312,14.426636849298047,0.8996148589886942
43695836098263,Jackson Academy of Music and Math (JAMM),37.138155,-121.6057,Morgan Hill,0.28066931363991743,3.418902136115252,0.23695976154992557
43695836098271,Paradise Valley Engineering Academy,37.104107,-121.64977,Morgan Hill,0.3376748449984493,3.9566297999254387,0.32297750714552015
43695836100325,Martin Murphy Middle,37.225583,-121.76693,San Jose,0.3190486736042283,4.391876785492486,0.28381567507141975
43695836109375,El Toro Health Science Academy,37.125774,-121.66265,Morgan Hill,0.33601404945937463,6.4616817786610365,0.3917525773195876
43695836118376,Barrett Elementary,37.122527,-121.63089,Morgan Hill,0.14699376417527868,0.0,0.0
43695910132373,Gabriela Mistral Elementary,37.394899,-122.09414,Mountain View,0.24663054970054535,4.74636691094274,0.3008321947584151
43695910138750,Jose Antonio Vargas Elementary,37.393904,-122.06109,Mountain View,0.33117474957530335,8.604919865821842,0.6357311467263015
43695916047955,Benjamin Bubb Elementary,37.379144,-122.08176,Mountain View,0.29711095033134094,8.919627329192547,0.6074534161490682
43695916047963,Edith Landels Elementary,37.388743,-122.07055,Mountain View,0.3799742595728789,15.86779324055666,0.7343439363817097
43695916047971,Amy Imai Elementary,37.375266,-122.07434,Mountain View,0.3092369083767474,9.040129208597342,0.6172195303764444
43695916047989,Isaac Newton Graham Middle,37.381793,-122.086,Mountain View,0.2796609812106817,10.777487886693999,0.5931171574108585
43695916048003,Mariano Castro Elementary,37.394025,-122.09204,Mountain View,0.35644925878744566,10.712527964205815,0.7105393984588616
43695916049464,Stevenson Elementary,37.403342,-122.08432,Mountain View,0.2866376378378593,5.68550490622283,0.27276114768351767
43695916049472,Crittenden Middle,37.412214,-122.08588,Mountain View,0.23256270621230749,3.1134020618556697,0.2549993789591355
43695916049480,Monta Loma Elementary,37.408196,-122.09807,Mountain View,0.36255832525295323,9.408746428127717,0.6178407255559698
43695916049514,Theuerkauf Elementary,37.405889,-122.08497,Mountain View,0.32076484436487895,7.15499254843517,0.45665673124689515
43696094334116,Los Altos High,37.384992,-122.10918,Los Altos,0.3236840683463699,10.838757763975156,0.628944099378882
43696094334728,Mountain View High,37.358192,-122.06863,Mountain View,0.36278475671491006,8.457210284436718,0.44677679791330277
43696176048037,August Boeger Middle,37.347153,-121.80143,San Jose,0.19329001988550565,0.3905590062111801,0.03838509316770186
43696176048060,Mt. Pleasant Elementary,37.354085,-121.81104,San Jose,0.2601458861528086,1.8817244378183626,0.15790781463535844
43696176048078,Robert Sanders Elementary,37.351574,-121.80177,San Jose,0.28486730929897847,0.0,0.0
43696176067227,Valle Vista Elementary,37.346613,-121.79994,San Jose,0.23460791663055594,0.0,0.0
43696256048086,Anderson (Alex) Elementary,37.24674,-121.81194,San Jose,0.24433173780251854,5.645970445796598,0.35030423444679004
43696256048094,Davis (Caroline) Intermediate,37.266422,-121.81192,San Jose,0.29247906902559834,7.371506645137251,0.4637933176002982
43696256048102,Christopher Elementary,37.279388,-121.81761,San Jose,0.24589643870996028,3.611228418829959,0.29611228418829955
43696256048110,Frost (Earl) Elementary,37.247514,-121.83706,San Jose,0.20031804343964793,3.022346368715084,0.28081936685288644
43696256048128,Edenvale Elementary,37.26157,-121.80265,San Jose,0.2531689576075344,1.7963975155279504,0.16906832298136645
43696256048177,Stipe (Samuel) Elementary,37.271339,-121.80652,San Jose,0.23120027905230953,1.043229813664596,0.0862111801242236
43696256067243,Santa Teresa Elementary,37.234751,-121.7959,San Jose,0.2668346743214012,4.263321326543287,0.32567382933797046
43696256068167,Herman (Leonard) Intermediate,37.239738,-121.83975,San Jose,0.23455546595879548,3.6523791775375822,0.27431979127841966
43696256072144,Sakamoto Elementary,37.230822,-121.83919,San Jose,0.3180572345638821,6.188796422804622,0.3490249658427525
43696256072151,Del Roble Elementary,37.256532,-121.83565,San Jose,0.3230249926019614,3.8081222056631896,0.30414803775459515
43696256072177,Bernal Intermediate,37.227088,-121.79097,San Jose,0.35481975380423547,2.64537773359841,0.20837475149105367
43696256088306,Oak Ridge Elementary,37.241059,-121.82115,San Jose,0.2326983520472483,3.0836024844720495,0.24621118012422358
43696256093066,Parkview Elementary,37.271595,-121.84578,San Jose,0.314174822191086,6.095391876785492,0.42603403303937404
43696256095400,Baldwin (Julia) Elementary,37.224098,-121.78423,San Jose,0.3326126467692396,8.808198757763975,0.5751552795031055
43696256097430,Taylor (Bertha) Elementary,37.231017,-121.80809,San Jose,0.25892871339368884,3.4558330227357446,0.25779599950304394
43696256099451,Hayes Elementary,37.261806,-121.82651,San Jose,0.2555202679510919,5.95081356353248,0.39137995280089416
43696256116081,Ledesma (Rita) Elementary,37.242642,-121.76267,San Jose,0.24429016673971526,6.1423956262425445,0.44520377733598404
43696336048185,Orchard Elementary,37.388461,-121.9002,San Jose,0.17709760163603064,0.604671387750031,0.05988321530624923
43696414332904,Henry M. Gunn High,37.399966,-122.13179,Palo Alto,0.45753047621509546,9.890918126475336,0.4767051807677973
43696414335782,Palo Alto High,37.437857,-122.15779,Palo Alto,0.22384988226305946,4.415900621118014,0.3193788819875777
43696416048193,Addison Elementary,37.446187,-122.15111,Palo Alto,0.38115315131712146,10.796919637312131,0.5530989939137994
43696416048201,Herbert Hoover Elementary,37.418279,-122.11344,Palo Alto,0.23964544986176872,7.428322981366459,0.49391304347826087
43696416048235,El Carmelo Elementary,37.425802,-122.13034,Palo Alto,0.3106033074762683,5.171741021498696,0.43444762023114203
43696416048243,Ohlone Elementary,37.439596,-122.12383,Palo Alto,0.29436332383922365,6.212076034289975,0.4399304261398932
43696416048268,Fairmeadow Elementary,37.422224,-122.11843,Palo Alto,0.32150324178434286,7.673373075012418,0.4590163934426229
43696416048292,Duveneck Elementary,37.449945,-122.13482,Palo Alto,0.3622832045538403,10.559185194385792,0.5545894919885729
43696416048300,Greendell,37.417325,-122.10565,Palo Alto,0.3153952778410926,10.653750620963738,0.644187779433681
43696416048326,Juana Briones Elementary,37.408634,-122.1319,Palo Alto,0.5013199708127384,17.111677018633543,0.9298136645962735
43696416048359,Palo Verde Elementary,37.431406,-122.11369,Palo Alto,0.32510534909872,5.6076751117734736,0.3500993541977149
43696416048375,Packard Children's Hospital/Stanford,37.437362,-122.17484,Palo Alto,0.2505930150153063,5.497950565147188,0.3575953297726991
43696416048409,Walter Hays Elementary,37.4424,-122.14356,Palo Alto,0.42134526694699226,16.910332836562347,0.8519622454048683
43696416060065,Frank S. Greene Jr. Middle,37.439277,-122.13483,Palo Alto,0.37704717468347415,15.366492796820664,0.7309985096870343
43696416060081,Jane Lathrop Stanford Middle,37.422025,-122.11881,Palo Alto,0.30498678931412193,6.8788669399925455,0.4087464281277177
43696416115562,Barron Park Elementary,37.412612,-122.13642,Palo Alto,0.38754321542458253,10.673002857497826,0.6913902348117779
43696416118707,Ellen Fletcher Middle,37.404638,-122.12726,Palo Alto,0.33543079419968413,13.279895691046816,0.855705948093878
43696664330080,Gunderson High,37.258238,-121.85269,San Jose,0.33570169220136664,3.902036255276882,0.3496399304693321
43696664333522,Leland High,37.220338,-121.84737,San Jose,0.47970441993578405,14.660911687989072,0.6568128182834431
43696664333795,Abraham Lincoln High,37.329212,-121.92388,San Jose,0.33095637566163977,8.546663352802286,0.5187026220951907
43696664335949,Pioneer High,37.247184,-121.88445,San Jose,0.316849621973009,9.825925006208095,0.6506083933449217
43696664337200,San Jose High,37.350457,-121.87122,San Jose,0.205417265307671,1.7710843373493976,0.13749844739783879
43696664338950,Willow Glen High,37.291588,-121.8964,San Jose,0.33730937040226433,8.991673915744997,0.5019261836709333
43696666048417,Allen at Steinbeck,37.247281,-121.85641,San Jose,0.33182645014238693,11.465855475540103,0.6568164887012664
43696666048425,Almaden Elementary,37.250931,-121.88411,San Jose,0.22589676685608892,3.3483173972432643,0.24934806904259288
43696666048433,Anne Darling Elementary,37.356596,-121.86446,San Jose,0.2149861002463559,3.6761490683229816,0.2819875776397516
43696666048474,Booksin Elementary,37.288713,-121.90714,San Jose,0.3437522229478727,7.749254843517139,0.5002483854942873
43696666048490,Canoas Elementary,37.284721,-121.87654,San Jose,0.33795343404776484,8.846153846153847,0.6448365850627564
43696666048516,Empire Gardens Elementary,37.354642,-121.87616,San Jose,0.3110616347277216,5.85373727340452,0.3856468835361311
43696666048532,Gardner Elementary,37.321387,-121.89641,San Jose,0.2417755815544809,6.167432617066202,0.42205937150664513
43696666048540,Grant Elementary,37.351639,-121.88858,San Jose,0.24701939671547365,6.7086594608025845,0.5318673127096534
43696666048565,Hammer Montessori at Galarza Elementary,37.303525,-121.88686,San Jose,0.4270209152037074,9.663065076999501,0.6048186785891702
43696666048599,Horace Mann Elementary,37.33998,-121.88486,San Jose,0.24509168086996638,4.333788989685598,0.339008326084255
43696666048649,Lowell Elementary,37.329688,-121.87718,San Jose,0.20975323447167935,5.176105315449577,0.31395926477893693
43696666048656,Merritt Trace Elementary,37.330909,-121.9258,San Jose,0.4744065827359893,5.41878961103517,0.38784640238598234
43696666048664,Reed Elementary,37.264637,-121.89461,San Jose,0.33807005489985625,12.39410887397465,0.7552821277653495
43696666048672,River Glen,37.312129,-121.89924,San Jose,0.4278696512278976,15.035545612726825,0.8322147651006713
43696666048680,Schallenberger Elementary,37.280808,-121.88786,San Jose,0.2924746374086509,10.842771982116245,0.6723795330352709
43696666048698,Selma Olinder Elementary,37.33834,-121.86659,San Jose,0.32473608052170216,11.502049944092432,0.6738725307491614
43696666048706,Simonds Elementary,37.220493,-121.8684,San Jose,0.23332726080832453,5.38948937756243,0.34886321282146854
43696666048714,Terrell Elementary,37.270841,-121.86841,San Jose,0.2682654641981441,6.518136645962732,0.46285714285714274
43696666048722,Hacienda Science/Environmental Magnet,37.26967,-121.8839,San Jose,0.27700035910506915,4.919368865697601,0.33755746055410607
43696666048730,Walter L. Bachrodt Elementary,37.363361,-121.91285,San Jose,0.25733327144418366,3.8708235001863134,0.2695317351881754
43696666048748,Washington Elementary,37.321793,-121.88158,San Jose,0.24530744766285056,3.5242887315194436,0.34029071934401783
43696666048755,Williams Elementary,37.208223,-121.85092,San Jose,0.22515870940584579,3.257238722505282,0.2663104262458059
43696666048763,Willow Glen Elementary,37.30321,-121.89687,San Jose,0.2544279998236016,6.617391304347826,0.42149068322981365
43696666060099,Bret Harte Middle,37.209431,-121.83816,San Jose,0.3076135623293242,8.005214800099331,0.517630990812019
43696666060107,Willow Glen Middle,37.291174,-121.89613,San Jose,0.32247046399429574,8.447701863354036,0.4496894409937889
43696666060115,John Muir Middle,37.261393,-121.88237,San Jose,0.2746269965145546,7.175052801590258,0.44080009939122866
43696666062103,Muwekma Ohlone Middle,37.35284,-121.90149,San Jose,0.26509801532645105,8.235279503105591,0.4741614906832297
43696666062111,Herbert Hoover Middle,37.332437,-121.92231,San Jose,0.3605789919819304,10.777860603801713,0.6739967697850665
43696666093074,Los Alamitos Elementary,37.22786,-121.88099,San Jose,0.2823044985445434,4.407826086956522,0.3341614906832299
43696666093082,Graystone Elementary,37.210665,-121.83774,San Jose,0.2721899632398832,6.601291764998137,0.36877406533349893
