ID,school,lat,lon,city,ndvi_mean,nlcd_canopy_mean,nlcd_high_canopy_frac
43694274333639,James Lick High,37.368046,-121.83009,San Jose,0.222037574776511,0.9559242139947828,0.07190975241407715
43694274334900,Mt. Pleasant High,37.345646,-121.80948,San Jose,0.239037705945519,1.339377242439775,0.09934008200922609
43694274335204,Oak Grove High,37.251575,-121.81892,San Jose,0.3130028713816623,6.061873032144688,0.4119361865709893
43694274335428,William C. Overfelt High,37.330593,-121.82838,San Jose,0.22580970265090244,0.9305265084776787,0.08133080108917007
43694274335907,Piedmont Hills High,37.403788,-121.84899,San Jose,0.2789684139539658,2.9825183625838028,0.2091343843672059
43694274337903,Silver Creek High,37.304331,-121.80831,San Jose,0.25703970413522564,3.213433525694123,0.21392777546415997
43694350102616,Carolyn A. Clark Elementary,37.321714,-121.76937,San Jose,0.306681030220358,6.104083911475586,0.4554815208039682
43694356047120,Cadwallader Elementary,37.306698,-121.78763,San Jose,0.3018454486073365,4.8367138659807996,0.2924084464499831
43694356047138,Evergreen Elementary,37.310525,-121.77793,San Jose,0.3173600565327349,8.369530992567636,0.508645150660857
43694356047146,Holly Oak Elementary,37.31875,-121.79765,San Jose,0.2567300797742412,2.532685601310718,0.1830109928331487
43694356047153,Katherine R. Smith Elementary,37.326253,-121.82206,San Jose,0.2021007122133982,0.9972265700085128,0.07920293635756195
43694356047161,O. B. Whaley Elementary,37.31619,-121.82424,San Jose,0.22549440416139413,2.9071912056127363,0.21519613003025123
43694356047179,Quimby Oak Middle,37.324774,-121.78708,San Jose,0.26703973634543304,3.0963133134415783,0.22548005638031077
43694356067193,Cedar Grove Elementary,37.331164,-121.79361,San Jose,0.24723588230326912,2.188434714162807,0.1710218016072049
43694356085690,George V. LeyVa Intermediate,37.314281,-121.81263,San Jose,0.2170410809475187,1.5715024484005309,0.11805867008374901
43694356095988,John J. Montgomery Elementary,37.307734,-121.80108,San Jose,0.2813691842186181,3.819501144164759,0.23929977116704798
43694356102081,Norwood Creek Elementary,37.328173,-121.78862,San Jose,0.25776368509733594,3.131203207087811,0.2285370407658936
43694356105787,Millbrook Elementary,37.319487,-121.78805,San Jose,0.2643509671441838,2.7041489712235482,0.22050505235410414
43694356110159,Chaboya Middle,37.312333,-121.768,San Jose,0.3019870580040032,5.956586408424599,0.4557603328100759
43694356111942,Silver Oak Elementary,37.284241,-121.77369,San Jose,0.38860354475078207,11.677253713856828,0.7231288843326956
43694356115851,Tom Matsumoto Elementary,37.312017,-121.76502,San Jose,0.30762186554364657,4.624177383186125,0.3709075099537777
43694356117956,James Franklin Smith Elementary,37.297368,-121.78799,San Jose,0.3244294716500884,7.324842571575015,0.476422347514095
43694500127225,College Connection Academy,37.320115,-121.84751,San Jose,0.3037690370131302,7.016433880061507,0.37835450684630595
43694506047195,Franklin Elementary,37.305453,-121.85107,San Jose,0.15623975216060573,1.286834192931313,0.09911080805261015
43694506047211,Captain Jason M. Dahl Elementary,37.288155,-121.84003,San Jose,0.2599466980161231,2.4533019083794785,0.19184019038030292
43694506047229,Bridges Academy,37.325456,-121.84646,San Jose,0.2445484623437406,3.0357955143488664,0.23101881300939509
43694506047237,G. W. Hellyer Elementary,37.284831,-121.82029,San Jose,0.2804907323619234,3.4344173020071582,0.23881785482202844
43694506047245,Jeanne R. Meadows Elementary,37.320969,-121.83953,San Jose,0.23641887280893545,3.763746195913324,0.24725076081733524
43694506047252,Santee Elementary,37.328062,-121.84671,San Jose,0.24754637527595183,3.6632738057098932,0.27350364763064194
43694506047260,Lairon College Preparatory Academy,37.28238,-121.82885,San Jose,0.24407676780990972,4.052794888927535,0.30215188598940074
43694506047278,Sylvandale Middle,37.287864,-121.82531,San Jose,0.24954707233752868,3.007473342181136,0.21231980229737768
43694506067201,Robert F. Kennedy Elementary,37.324997,-121.8524,San Jose,0.2710272399743727,3.884850010296774,0.23436834999885575
43694506071542,Stonegate Elementary,37.308515,-121.83635,San Jose,0.3171407078611223,5.477660572500743,0.2690707731734664
43694506105795,Windmill Springs Elementary,37.306212,-121.82428,San Jose,0.242985653307488,2.2797025171624714,0.17961098398169337
43694506115943,"Shirakawa (George, Sr.) Elementary",37.316085,-121.84974,San Jose,0.32438068913670737,8.73943326804445,0.3731031137308025
43694684334421,Lynbrook High,37.300713,-122.00647,San Jose,0.3214283974554819,5.45351785240305,0.3761452355455486
43695186047500,Springer Elementary,37.371011,-122.09402,Mountain View,0.39040913794289706,14.395665246461308,0.799508496062019
43695426047575,Luther Burbank Elementary,37.323556,-121.9267,San Jose,0.25860195473949676,4.851830833794799,0.3657228372546418
43695750129940,Latimer,37.292391,-121.97803,San Jose,0.29913990351651343,6.364511685589675,0.4331836882256296
43695756047740,Country Lane Elementary,37.298472,-121.99193,San Jose,0.3996876248348738,14.838393314783618,0.8127150911620412
43695756047765,Easterbrook Discovery,37.303397,-121.98663,San Jose,0.3555185762136743,8.63548373810734,0.548515676125885
43695756047781,Moreland Middle,37.290191,-121.98411,San Jose,0.29007399334754824,5.968739274289868,0.3874115057409717
43695756047799,George C. Payne Elementary,37.297438,-121.96742,San Jose,0.31428733409479065,7.896098190504957,0.524996110089056
43695756047807,Gussie M. Baker Elementary,37.283415,-121.98712,San Jose,0.31372873712685423,5.732385406751121,0.39985447023504433
43695756047831,Leroy Anderson Elementary,37.30466,-121.9715,San Jose,0.2862567184663933,6.698079704175588,0.4657815732147107
43695836095392,Los Paseos Elementary,37.228983,-121.76739,San Jose,0.37145881636734834,7.69120372700938,0.4725439676357928
43695836100325,Martin Murphy Middle,37.225583,-121.76693,San Jose,0.3501974305783449,6.033472918239859,0.40408228644653443
43695910132373,Gabriela Mistral Elementary,37.394899,-122.09414,Mountain View,0.26845789862024977,7.391247242739595,0.4739604785048097
43695910138750,Jose Antonio Vargas Elementary,37.393904,-122.06109,Mountain View,0.35018819338877066,12.115763558069393,0.6499498908581703
43695916047955,Benjamin Bubb Elementary,37.379144,-122.08176,Mountain View,0.34242382663257437,11.088938314318272,0.6691699731363641
43695916047963,Edith Landels Elementary,37.388743,-122.07055,Mountain View,0.3371999422318217,11.478689079783804,0.5912321569955562
43695916047971,Amy Imai Elementary,37.375266,-122.07434,Mountain View,0.343816802810272,10.583015664541762,0.6061990032903316
43695916047989,Isaac Newton Graham Middle,37.381793,-122.086,Mountain View,0.35056250767062774,10.437931618377277,0.6267339102737188
43695916048003,Mariano Castro Elementary,37.394025,-122.09204,Mountain View,0.3127052359831195,9.713178223621586,0.6033718971955774
43695916049464,Stevenson Elementary,37.403342,-122.08432,Mountain View,0.3276844505060037,9.234859647998833,0.5876387732127659
43695916049472,Crittenden Middle,37.412214,-122.08588,Mountain View,0.27222539791347694,7.073567973494299,0.42750515973439385
43695916049480,Monta Loma Elementary,37.408196,-122.09807,Mountain View,0.3186826191772769,7.200448492059861,0.47620703857947017
43695916049514,Theuerkauf Elementary,37.405889,-122.08497,Mountain View,0.34632143881696076,9.977141575789739,0.6131823777337442
43696094334728,Mountain View High,37.358192,-122.06863,Mountain View,0.3822476425287609,9.860520992558556,0.5983588551344128
43696176048037,August Boeger Middle,37.347153,-121.80143,San Jose,0.2646242706001271,0.7567284326332991,0.05750229963434672
43696176048060,Mt. Pleasant Elementary,37.354085,-121.81104,San Jose,0.2593805258389868,2.2483123801503875,0.15321071106575204
43696176048078,Robert Sanders Elementary,37.351574,-121.80177,San Jose,0.26519013206273445,1.5937670182824986,0.11231265588174728
43696176067227,Valle Vista Elementary,37.346613,-121.79994,San Jose,0.26578633831827736,0.890731113511139,0.06615991506342787
43696256048086,Anderson (Alex) Elementary,37.24674,-121.81194,San Jose,0.30084417250248724,8.382267335432376,0.5449037123819287
43696256048094,Davis (Caroline) Intermediate,37.266422,-121.81192,San Jose,0.3018385108527984,6.327934277672258,0.41212384722762535
43696256048102,Christopher Elementary,37.279388,-121.81761,San Jose,0.3234033063491841,8.455092560810964,0.4244571062447084
43696256048110,Frost (Earl) Elementary,37.247514,-121.83706,San Jose,0.2588777294617711,3.8168737557492953,0.30529278506212665
43696256048128,Edenvale Elementary,37.26157,-121.80265,San Jose,0.26285303866753784,5.050059954782195,0.3488819119625809
43696256048177,Stipe (Samuel) Elementary,37.271339,-121.80652,San Jose,0.28247034852817554,4.596489863164158,0.3107088920415541
43696256067243,Santa Teresa Elementary,37.234751,-121.7959,San Jose,0.3155262439901848,5.8845926786964595,0.4177188542558108
43696256068167,Herman (Leonard) Intermediate,37.239738,-121.83975,San Jose,0.2952186533556436,3.779131445622675,0.29846087660926035
43696256072144,Sakamoto Elementary,37.230822,-121.83919,San Jose,0.3655540435392025,9.217934108580348,0.47720709712554515
43696256072151,Del Roble Elementary,37.256532,-121.83565,San Jose,0.2713637972485103,4.1823365734893,0.31703644717813534
43696256072177,Bernal Intermediate,37.227088,-121.79097,San Jose,0.345767678955574,5.415543107156917,0.3757677275265215
43696256088306,Oak Ridge Elementary,37.241059,-121.82115,San Jose,0.28540139689007993,4.880316142584519,0.3849681248827282
43696256093066,Parkview Elementary,37.271595,-121.84578,San Jose,0.310904213033411,7.175849522894217,0.5116404658932292
43696256095400,Baldwin (Julia) Elementary,37.224098,-121.78423,San Jose,0.3864222736296652,6.9408854595712715,0.45500851227415007
43696256097430,Taylor (Bertha) Elementary,37.231017,-121.80809,San Jose,0.30088257288948606,5.210285933953282,0.3739291205974955
43696256099451,Hayes Elementary,37.261806,-121.82651,San Jose,0.3322304334650961,9.305519450800912,0.5620640732265445
43696256116081,Ledesma (Rita) Elementary,37.242642,-121.76267,San Jose,0.2978080507337413,5.508389246386625,0.33478264849378
43696336048185,Orchard Elementary,37.388461,-121.9002,San Jose,0.24618450214542834,5.193258005317815,0.32346655317123646
43696414332904,Henry M. Gunn High,37.399966,-122.13179,Palo Alto,0.41512707114071495,10.423638219102225,0.5054526151044072
43696414335782,Palo Alto High,37.437857,-122.15779,Palo Alto,0.34050399045819574,8.867927550291954,0.4847888561439476
43696416048193,Addison Elementary,37.446187,-122.15111,Palo Alto,0.4552356557526387,17.92680794980803,0.857885512147574
43696416048201,Herbert Hoover Elementary,37.418279,-122.11344,Palo Alto,0.35049192614858476,6.662961403637227,0.4007907815374476
43696416048235,El Carmelo Elementary,37.425802,-122.13034,Palo Alto,0.3729996051570784,11.069684322285985,0.6905369907648935
43696416048243,Ohlone Elementary,37.439596,-122.12383,Palo Alto,0.3807593771066079,11.285755472064213,0.6628759970528879
43696416048268,Fairmeadow Elementary,37.422224,-122.11843,Palo Alto,0.37587145578461806,9.245826468973094,0.5471673073402892
43696416048292,Duveneck Elementary,37.449945,-122.13482,Palo Alto,0.48468921798536246,18.854825940315873,0.8969416567132077
43696416048300,Greendell,37.417325,-122.10565,Palo Alto,0.31052457555743146,7.9257508431683865,0.448071352410066
43696416048326,Juana Briones Elementary,37.408634,-122.1319,Palo Alto,0.440716565854058,14.679789858090144,0.7983653595339535
43696416048359,Palo Verde Elementary,37.431406,-122.11369,Palo Alto,0.34659048640088624,9.047267768315164,0.5560243637911225
43696416048375,Packard Children's Hospital/Stanford,37.437362,-122.17484,Palo Alto,0.33951593818275727,10.74320205745875,0.5167122761094992
43696416048409,Walter Hays Elementary,37.4424,-122.14356,Palo Alto,0.5025439763800433,18.674157971810352,0.8740664470071389
43696416060065,Frank S. Greene Jr. Middle,37.439277,-122.13483,Palo Alto,0.46444016227322515,15.712221820528185,0.789620124565827
43696416060081,Jane Lathrop Stanford Middle,37.422025,-122.11881,Palo Alto,0.3740552507945552,9.220226981511992,0.5474693391909206
43696416115562,Barron Park Elementary,37.412612,-122.13642,Palo Alto,0.4752142313401968,17.695508919010443,0.8590164834661957
43696416118707,Ellen Fletcher Middle,37.404638,-122.12726,Palo Alto,0.4011025454994992,12.905371639864903,0.7075023567852535
43696664330080,Gunderson High,37.258238,-121.85269,San Jose,0.2891473066758238,4.232511097890258,0.32151388952450705
43696664333522,Leland High,37.220338,-121.84737,San Jose,0.40655331766334757,12.522348784740494,0.629106735068394
43696664333795,Abraham Lincoln High,37.329212,-121.92388,San Jose,0.38907647626072056,9.250232255879622,0.5746033344164314
43696664335949,Pioneer High,37.247184,-121.88445,San Jose,0.28411769676458626,5.678434297900774,0.39550773652343835
43696664337200,San Jose High,37.350457,-121.87122,San Jose,0.2913769764347704,6.7078499480575315,0.32238651601063534
43696664338950,Willow Glen High,37.291588,-121.8964,San Jose,0.39515911288293276,10.479773733083753,0.6123714548541668
43696666048417,Allen at Steinbeck,37.247281,-121.85641,San Jose,0.27948998951188636,7.1570695403041045,0.44979504766277817
43696666048425,Almaden Elementary,37.250931,-121.88411,San Jose,0.2657386446096143,4.939843671343711,0.3629058092387674
43696666048433,Anne Darling Elementary,37.356596,-121.86446,San Jose,0.21436253823728682,2.2873683680614354,0.16780698101204997
43696666048474,Booksin Elementary,37.288713,-121.90714,San Jose,0.4056292213794002,13.312260869565216,0.6811258581235697
43696666048490,Canoas Elementary,37.284721,-121.87654,San Jose,0.3391535824190005,10.331861242048411,0.6598919957896663
43696666048516,Empire Gardens Elementary,37.354642,-121.87616,San Jose,0.3389467155769261,7.531975746482096,0.3939228921176068
43696666048532,Gardner Elementary,37.321387,-121.89641,San Jose,0.2618068817422458,6.156264587166038,0.39797450048967103
43696666048540,Grant Elementary,37.351639,-121.88858,San Jose,0.24753790235623854,4.391364042012768,0.3226836914487083
43696666048565,Hammer Montessori at Galarza Elementary,37.303525,-121.88686,San Jose,0.40899999721090097,13.938105502089078,0.7827674734688836
43696666048599,Horace Mann Elementary,37.33998,-121.88486,San Jose,0.19854425411188303,3.3522786559636772,0.24990618106596604
43696666048649,Lowell Elementary,37.329688,-121.87718,San Jose,0.22766252587799443,5.795033727816065,0.3792846224955836
43696666048656,Merritt Trace Elementary,37.330909,-121.9258,San Jose,0.4059320037680569,9.762881974160539,0.5807288687111848
43696666048664,Reed Elementary,37.264637,-121.89461,San Jose,0.3371025517178443,8.980100777570811,0.5604413709777072
43696666048672,River Glen,37.312129,-121.89924,San Jose,0.3593863082374015,11.345822578578355,0.6550652607684844
43696666048680,Schallenberger Elementary,37.280808,-121.88786,San Jose,0.3923851494885858,13.141311560939654,0.7994398246248334
43696666048698,Selma Olinder Elementary,37.33834,-121.86659,San Jose,0.37626307069658393,11.281661457070031,0.5536252843158346
43696666048706,Simonds Elementary,37.220493,-121.8684,San Jose,0.31070401965267275,8.385663029948011,0.5577313831734643
43696666048714,Terrell Elementary,37.270841,-121.86841,San Jose,0.30261684921374243,7.067869058025066,0.49566837063919555
43696666048722,Hacienda Science/Environmental Magnet,37.26967,-121.8839,San Jose,0.31190856991732874,7.171902815850778,0.49347636067419365
43696666048730,Walter L. Bachrodt Elementary,37.363361,-121.91285,San Jose,0.23817422618736728,4.337514587099283,0.2779122714687778
43696666048748,Washington Elementary,37.321793,-121.88158,San Jose,0.19840776331824014,3.195051852123053,0.2338745846795967
43696666048755,Williams Elementary,37.208223,-121.85092,San Jose,0.32769302454250526,7.668530943641473,0.4775920620245863
43696666048763,Willow Glen Elementary,37.30321,-121.89687,San Jose,0.38771542341843235,13.674252582155333,0.7371121046682438
43696666060099,Bret Harte Middle,37.209431,-121.83816,San Jose,0.3510319307230568,9.058373415954637,0.5009908149395672
43696666060107,Willow Glen Middle,37.291174,-121.89613,San Jose,0.3930899154757359,10.255134635450037,0.6055940983726593
43696666060115,John Muir Middle,37.261393,-121.88237,San Jose,0.30462811461752143,6.882125466793589,0.4592470894047011
43696666062103,Muwekma Ohlone Middle,37.35284,-121.90149,San Jose,0.277333599164584,5.282953328512719,0.36336301977977703
43696666062111,Herbert Hoover Middle,37.332437,-121.92231,San Jose,0.383626640638344,10.418880635609318,0.6297191291493325
43696666093074,Los Alamitos Elementary,37.22786,-121.88099,San Jose,0.28669956283913584,5.5968184085635695,0.377333449271648
43696666093082,Graystone Elementary,37.210665,-121.83774,San Jose,0.383468728755739,11.412321689266804,0.5316897702154144
43696666093090,Rachel Carson Elementary,37.270482,-121.85548,San Jose,0.3054812242522536,5.038515928551488,0.3671598621554458
43696666095418,Castillero Middle,37.221497,-121.88191,San Jose,0.31668810715235346,5.3620333801650215,0.3609350473427209
43696666119010,Ernesto Galarza Elementary,37.303525,-121.88686,San Jose,0.40899999721090097,13.938105502089078,0.7827674734688836
43696740140475,Abram Agnew Elementary,37.40643,-121.93425,San Jose,0.27683217589820147,3.258820783642539,0.2395317548211132
43696740140483,Dolores Huerta Middle,37.406908,-121.93501,San Jose,0.27905782081675007,3.400614153913744,0.24999542359229693
43696740141283,Kathleen MacDonald High,37.408099,-121.93356,San Jose,0.2541974837145391,3.3098051419105063,0.24824499583558324
43697086049316,Carlton Elementary,37.247604,-121.9459,San Jose,0.3416618150313699,9.613171021921195,0.5786234039632054
43697086049332,Dartmouth Middle,37.239598,-121.89671,San Jose,0.2859340982011157,4.074419009088995,0.2973465259535208
43697086049357,Guadalupe Elementary,37.228769,-121.89693,San Jose,0.31305095143157224,6.266922334140302,0.401330813269691
43697086049373,Lietz Elementary,37.243765,-121.90302,San Jose,0.28804336135557457,5.897748854748732,0.3909322642796015
43697086049407,Noddin Elementary,37.237773,-121.91388,San Jose,0.3221620928047939,8.314474129804042,0.5590122372021931
43697086049415,Oster Elementary,37.255483,-121.91957,San Jose,0.29258608830265265,3.626911300989005,0.2628293433042111
43697086049449,Union Middle,37.242736,-121.9344,San Jose,0.32982380021407287,7.783453395454424,0.5111579968695368
