ID,school,school_name,city,address,lat,lon,ndvi_mean,nlcd_canopy_mean,nlcd_high_canopy_frac,percent_eligible_frpm_k12
43694014330866,Branham High,Branham High,San Jose,1570 Branham Lane,37.254576,-121.89957,0.1691096398454517,2.603527512110296,0.2331387405291267,0.314
43694014331955,Del Mar High,Del Mar High,San Jose,1224 Del Mar Avenue,37.303262,-121.9303,0.1764425033156577,2.9259719289529253,0.226307291019749,0.696
43694196046882,Joaquin Miller Middle,Joaquin Miller Middle,San Jose,6151 Rainbow Drive,37.301254,-122.0121,0.280070578065522,2.734409937888199,0.2011180124223602,0.135
43694196046908,John Muir Elementary,John Muir Elementary,San Jose,6560 Hanover Drive,37.300409,-122.01946,0.2690925613320381,3.031801242236025,0.2236024844720497,0.084
43694196046965,Manuel De Vargas Elementary,Manuel De Vargas Elementary,San Jose,5050 Moorpark Avenue,37.310596,-121.99102,0.3366305636507201,6.058626257607751,0.4565892435722269,0.449
43694196047005,Nelson S. Dilworth Elementary,Nelson S. Dilworth Elementary,San Jose,1101 Strayer Drive,37.306291,-122.00688,0.2805754942860128,6.247361231839065,0.4276667080591083,0.196
43694196047039,Murdock-Portal Elementary,Murdock-Portal Elementary,San Jose,1188 Wunderlich Drive,37.30381,-121.99952,0.2991539436718223,3.929094747299143,0.2625108655159567,0.085
43694274330015,Yerba Buena High,Yerba Buena High,San Jose,1855 Lucretia Avenue,37.320791,-121.84831,0.2500623610355998,3.658597144630664,0.2753569211669769,0.619
43694274330023,Santa Teresa High,Santa Teresa High,San Jose,6150 Snell Road,37.235085,-121.8305,0.2640143936146492,3.765896671634376,0.2625434674615001,0.2789999999999999
43694274330031,Independence High,Independence High,San Jose,617 North Jackson Avenue,37.370953,-121.85602,0.2195482854765693,4.1446142377935145,0.2891042365511244,0.47
43694274330692,Evergreen Valley High,Evergreen Valley High,San Jose,3300 Quimby Road,37.325201,-121.77866,0.2028671926332033,1.5199403652627657,0.1006336190831159,0.2239999999999999
43694274332995,Andrew P. Hill High,Andrew P. Hill High,San Jose,3200 Senter Road,37.291923,-121.83173,0.1768907823006262,2.4111801242236024,0.1993788819875776,0.6759999999999999
43694274333639,James Lick High,James Lick High,San Jose,57 North White Road,37.368046,-121.83009,0.1812262229418228,0.9988819875776396,0.0959006211180124,0.6579999999999999
43694274334900,Mt. Pleasant High,Mt. Pleasant High,San Jose,1750 South White Road,37.345646,-121.80948,0.2903881893509505,3.491862343148217,0.2527021990309355,0.625
43694274335204,Oak Grove High,Oak Grove High,San Jose,285 Blossom Hill Road,37.251575,-121.81892,0.2701633534948591,4.589119364054155,0.385417960501801,0.562
43694274335428,William C. Overfelt High,William C. Overfelt High,San Jose,1835 Cunningham Avenue,37.330593,-121.82838,0.2132340773287523,0.0385045335983107,0.003850453359831,0.627
43694274335907,Piedmont Hills High,Piedmont Hills High,San Jose,1377 Piedmont Road,37.403788,-121.84899,0.292493177112631,6.8191304347826085,0.3924223602484472,0.301
43694274337903,Silver Creek High,Silver Creek High,San Jose,3434 Silver Creek Road,37.304331,-121.80831,0.2943308854233902,4.841222512113307,0.3524661448627159,0.446
43694350102616,Carolyn A. Clark Elementary,Carolyn A. Clark Elementary,San Jose,3701 Rue Mirassou Drive,37.321714,-121.76937,0.2596464891199165,2.9891938889578933,0.1992299093280338,0.183
43694356047120,Cadwallader Elementary,Cadwallader Elementary,San Jose,3799 Cadwallader Avenue,37.306698,-121.78763,0.2964518636725577,3.313991053677934,0.2574552683896621,0.433
43694356047138,Evergreen Elementary,Evergreen Elementary,San Jose,3010 Fowler Road,37.310525,-121.77793,0.2575792949412173,4.576469126599577,0.3955770903217791,0.153
43694356047146,Holly Oak Elementary,Holly Oak Elementary,San Jose,2995 Rossmore Way,37.31875,-121.79765,0.2178505460748926,1.5458271236959764,0.13474913065077,0.537
43694356047153,Katherine R. Smith Elementary,Katherine R. Smith Elementary,San Jose,2025 Clarice Drive,37.326253,-121.82206,0.1348297406790998,0.3169276659209545,0.0316927665920954,0.737
43694356047161,O. B. Whaley Elementary,O. B. Whaley Elementary,San Jose,2655 Alvin Avenue,37.31619,-121.82424,0.2800219772925086,0.4125761153224804,0.041257611532248,0.679
43694356047179,Quimby Oak Middle,Quimby Oak Middle,San Jose,3190 Quimby Road,37.324774,-121.78708,0.2294692764757692,0.9868306621940616,0.0951671015032923,0.305
43694356067193,Cedar Grove Elementary,Cedar Grove Elementary,San Jose,2702 Sugar Plum Drive,37.331164,-121.79361,0.2180174099222607,0.7914803775459515,0.063338301043219,0.483
43694356085690,George V. LeyVa Intermediate,George V. LeyVa Intermediate,San Jose,1865 Monrovia Drive,37.314281,-121.81263,0.1695042559006657,0.8572493477450617,0.0693253820350354,0.617
43694356095988,John J. Montgomery Elementary,John J. Montgomery Elementary,San Jose,2010 Daniel Maloney Drive,37.307734,-121.80108,0.2574625974664198,6.500372670807453,0.4729192546583849,0.589
43694356102081,Norwood Creek Elementary,Norwood Creek Elementary,San Jose,3241 Remington Way,37.328173,-121.78862,0.2842928187552556,5.329607550919027,0.3524590163934426,0.27
43694356105787,Millbrook Elementary,Millbrook Elementary,San Jose,3200 Millbrook Drive,37.319487,-121.78805,0.266904461227424,4.095876800794834,0.3397913561847988,0.308
43694356110159,Chaboya Middle,Chaboya Middle,San Jose,3276 Cortona Drive,37.312333,-121.768,0.3962406372228744,2.9471984097403405,0.2247484159522922,0.1639999999999999
43694356111942,Silver Oak Elementary,Silver Oak Elementary,San Jose,5000 Farnsworth Drive,37.284241,-121.77369,0.4327396319770107,12.82238231275618,0.6366910942740033,0.087
43694356115851,Tom Matsumoto Elementary,Tom Matsumoto Elementary,San Jose,4121 Mackin Woods Lane,37.312017,-121.76502,0.2489768309959584,3.772699043597068,0.2952428269780151,0.133
43694356117956,James Franklin Smith Elementary,James Franklin Smith Elementary,San Jose,2220 Woodbury Lane,37.297368,-121.78799,0.2688949865788865,8.486150788721899,0.7214010681902868,0.1009999999999999
43694500127225,College Connection Academy,College Connection Academy,San Jose,1855 Lucretia Avenue,37.320115,-121.84751,0.1999377293178706,4.209787604024344,0.3339957769221214,0.653
43694506047195,Franklin Elementary,Franklin Elementary,San Jose,420 Tully Road,37.305453,-121.85107,0.1264339492105154,1.1955036641411008,0.1037138243696435,0.8079999999999999
43694506047211,Captain Jason M. Dahl Elementary,Captain Jason M. Dahl Elementary,San Jose,3200 Water Street,37.288155,-121.84003,0.2397625616785141,4.442290967822091,0.3554478817244377,0.856
43694506047229,Bridges Academy,Bridges Academy,San Jose,1702 Mclaughlin Avenue,37.325456,-121.84646,0.2493363976489065,4.306631892697467,0.2619225037257824,0.894
43694506047237,G. W. Hellyer Elementary,G. W. Hellyer Elementary,San Jose,725 Hellyer Ave,37.284831,-121.82029,0.226476154569221,0.7549981373401219,0.065565627716379,0.789
43694506047245,Jeanne R. Meadows Elementary,Jeanne R. Meadows Elementary,San Jose,1250 Taper Lane,37.320969,-121.83953,0.2182388280945812,1.7061234629238604,0.1492982238231275,0.8109999999999999
43694506047252,Santee Elementary,Santee Elementary,San Jose,1313 Audubon Drive,37.328062,-121.84671,0.2118390922747535,2.151112215732572,0.1962221946066857,0.899
43694506047260,Lairon College Preparatory Academy,Lairon College Preparatory Academy,San Jose,3975 Mira Loma,37.28238,-121.82885,0.2263661437520767,4.731304347826087,0.4119254658385093,0.818
43694506047278,Sylvandale Middle,Sylvandale Middle,San Jose,653 Sylvandale Avenue,37.287864,-121.82531,0.2263594411176062,4.123711340206186,0.3044342317724506,0.745
43694506067201,Robert F. Kennedy Elementary,Robert F. Kennedy Elementary,San Jose,1602 Lucretia Avenue,37.324997,-121.8524,0.1399183728268709,0.1863817097415507,0.018638170974155,0.903
43694506071542,Stonegate Elementary,Stonegate Elementary,San Jose,2605 Gassmann Drive,37.308515,-121.83635,0.1943067741303227,0.918136645962733,0.0860869565217391,0.76
43694506105795,Windmill Springs Elementary,Windmill Springs Elementary,San Jose,2880 Aetna Way,37.306212,-121.82428,0.2097299559048483,2.471297216699801,0.2158300198807157,0.747
43694506115943,"Shirakawa (George, Sr.) Elementary","Shirakawa (George, Sr.) Elementary",San Jose,665 Wool Creek Drive,37.316085,-121.84974,0.5266413030272502,16.878742700956636,0.5155919990060875,0.8270000000000001
43694684334421,Lynbrook High,Lynbrook High,San Jose,1280 Johnson Avenue,37.300713,-122.00647,0.300612585765765,4.563889233825903,0.3519185396746554,0.065
43695186047500,Springer Elementary,Springer Elementary,Mountain View,1120 Rose Avenue,37.371011,-122.09402,0.3049368402048499,7.679627329192546,0.4295652173913043,0.049
43695426047575,Luther Burbank Elementary,Luther Burbank Elementary,San Jose,4 Wabash Avenue,37.323556,-121.9267,0.1329474639927035,1.2715865324885078,0.0867188470617468,0.6970000000000001
43695750129940,Latimer,Latimer,San Jose,4250 Latimer Avenue,37.292391,-121.97803,0.2065064902006483,2.656315985591852,0.187926965594336,0.475
43695756047740,Country Lane Elementary,Country Lane Elementary,San Jose,5140 Country Lane,37.298472,-121.99193,0.3129558607399501,10.161490683229813,0.6057142857142858,0.3
43695756047765,Easterbrook Discovery,Easterbrook Discovery,San Jose,4835 Doyle Road,37.303397,-121.98663,0.3026367943800109,7.888364584626848,0.4960884142555571,0.222
43695756047781,Moreland Middle,Moreland Middle,San Jose,4600 Student Lane,37.290191,-121.98411,0.2943844822089756,3.313074819786229,0.199975142928163,0.3829999999999999
43695756047799,George C. Payne Elementary,George C. Payne Elementary,San Jose,3750 Gleason Avenue,37.297438,-121.96742,0.2946811019522095,8.809044601813891,0.6100136662939496,0.314
43695756047807,Gussie M. Baker Elementary,Gussie M. Baker Elementary,San Jose,4845 Bucknall Road,37.283415,-121.98712,0.2866441219733319,3.299913032674867,0.2449993788048205,0.19
43695756047831,Leroy Anderson Elementary,Leroy Anderson Elementary,San Jose,4000 Rhoda Drive,37.30466,-121.9715,0.1854450663998163,1.6022614314115309,0.1226391650099403,0.8540000000000001
43695836095392,Los Paseos Elementary,Los Paseos Elementary,San Jose,121 Avenida Grande,37.228983,-121.76739,0.4055458114114312,14.426636849298047,0.8996148589886942,0.4039999999999999
43695836100325,Martin Murphy Middle,Martin Murphy Middle,San Jose,141 Avenida Espana,37.225583,-121.76693,0.3190486736042283,4.391876785492486,0.2838156750714197,0.455
43695910132373,Gabriela Mistral Elementary,Gabriela Mistral Elementary,Mountain View,505 Escuela Avenue,37.394899,-122.09414,0.2466305497005453,4.74636691094274,0.3008321947584151,0.484
43695910138750,Jose Antonio Vargas Elementary,Jose Antonio Vargas Elementary,Mountain View,220 North Whisman Road,37.393904,-122.06109,0.3311747495753033,8.604919865821842,0.6357311467263015,0.2339999999999999
43695916047955,Benjamin Bubb Elementary,Benjamin Bubb Elementary,Mountain View,525 Hans Avenue,37.379144,-122.08176,0.2971109503313409,8.919627329192547,0.6074534161490682,0.173
43695916047963,Edith Landels Elementary,Edith Landels Elementary,Mountain View,115 West Dana Street,37.388743,-122.07055,0.3799742595728789,15.86779324055666,0.7343439363817097,0.211
43695916047971,Amy Imai Elementary,Amy Imai Elementary,Mountain View,253 Martens Avenue,37.375266,-122.07434,0.3092369083767474,9.040129208597342,0.6172195303764444,0.111
43695916047989,Isaac Newton Graham Middle,Isaac Newton Graham Middle,Mountain View,1175 Castro Street,37.381793,-122.086,0.2796609812106817,10.777487886694,0.5931171574108585,0.263
43695916048003,Mariano Castro Elementary,Mariano Castro Elementary,Mountain View,500 Toft Street,37.394025,-122.09204,0.3564492587874456,10.712527964205815,0.7105393984588616,0.8270000000000001
43695916049464,Stevenson Elementary,Stevenson Elementary,Mountain View,750 San Pierre Way,37.403342,-122.08432,0.2866376378378593,5.68550490622283,0.2727611476835176,0.134
43695916049472,Crittenden Middle,Crittenden Middle,Mountain View,1701 Rock Street,37.412214,-122.08588,0.2325627062123074,3.1134020618556697,0.2549993789591355,0.237
43695916049480,Monta Loma Elementary,Monta Loma Elementary,Mountain View,460 Thompson Avenue,37.408196,-122.09807,0.3625583252529532,9.408746428127715,0.6178407255559698,0.295
43695916049514,Theuerkauf Elementary,Theuerkauf Elementary,Mountain View,1625 San Luis Avenue,37.405889,-122.08497,0.3207648443648789,7.15499254843517,0.4566567312468951,0.386
43696094334728,Mountain View High,Mountain View High,Mountain View,3535 Truman Avenue,37.358192,-122.06863,0.3627883689160754,8.457210284436718,0.4467767979133027,0.127
43696176048037,August Boeger Middle,August Boeger Middle,San Jose,1944 Flint Avenue,37.347153,-121.80143,0.1932900198855056,0.3905590062111801,0.0383850931677018,0.8190000000000001
43696176048060,Mt. Pleasant Elementary,Mt. Pleasant Elementary,San Jose,14275 Candler Drive,37.354085,-121.81104,0.2601458861528086,1.8817244378183624,0.1579078146353584,0.797
43696176048078,Robert Sanders Elementary,Robert Sanders Elementary,San Jose,3411 Rocky Mountain Drive,37.351574,-121.80177,0.2848673092989784,0.0,0.0,0.7859999999999999
43696176067227,Valle Vista Elementary,Valle Vista Elementary,San Jose,1966 Flint Avenue,37.346613,-121.79994,0.2346079166305559,0.0,0.0,0.657
43696256048086,Anderson (Alex) Elementary,Anderson (Alex) Elementary,San Jose,5800 Calpine Drive,37.24674,-121.81194,0.2443317378025185,5.645970445796598,0.35030423444679,0.5589999999999999
43696256048094,Davis (Caroline) Intermediate,Davis (Caroline) Intermediate,San Jose,5035 Edenview Drive,37.266422,-121.81192,0.2924790690255983,7.371506645137251,0.4637933176002982,0.618
43696256048102,Christopher Elementary,Christopher Elementary,San Jose,565 Coyote Road,37.279388,-121.81761,0.2458964387099602,3.611228418829959,0.2961122841882995,0.639
43696256048110,Frost (Earl) Elementary,Frost (Earl) Elementary,San Jose,530 Gettysburg Drive,37.247514,-121.83706,0.2003180434396479,3.022346368715084,0.2808193668528864,0.332
43696256048128,Edenvale Elementary,Edenvale Elementary,San Jose,285 Azucar Avenue,37.26157,-121.80265,0.2531689576075344,1.7963975155279504,0.1690683229813664,0.6809999999999999
43696256048177,Stipe (Samuel) Elementary,Stipe (Samuel) Elementary,San Jose,5000 Lyng Drive,37.271339,-121.80652,0.2312002790523095,1.043229813664596,0.0862111801242236,0.606
43696256067243,Santa Teresa Elementary,Santa Teresa Elementary,San Jose,6200 Encinal Drive,37.234751,-121.7959,0.2668346743214012,4.263321326543287,0.3256738293379704,0.29
43696256068167,Herman (Leonard) Intermediate,Herman (Leonard) Intermediate,San Jose,5955 Blossom Avenue,37.239738,-121.83975,0.2345554659587954,3.6523791775375822,0.2743197912784196,0.311
43696256072144,Sakamoto Elementary,Sakamoto Elementary,San Jose,6280 Shadelands Drive,37.230822,-121.83919,0.3180572345638821,6.188796422804622,0.3490249658427525,0.266
43696256072151,Del Roble Elementary,Del Roble Elementary,San Jose,5345 Avenida Almendros,37.256532,-121.83565,0.3230249926019614,3.8081222056631896,0.3041480377545951,0.419
43696256072177,Bernal Intermediate,Bernal Intermediate,San Jose,6610 San Ignacio Avenue,37.227088,-121.79097,0.3548197538042354,2.64537773359841,0.2083747514910536,0.419
43696256088306,Oak Ridge Elementary,Oak Ridge Elementary,San Jose,5920 Bufkin Drive,37.241059,-121.82115,0.2326983520472483,3.083602484472049,0.2462111801242235,0.345
43696256093066,Parkview Elementary,Parkview Elementary,San Jose,330 Bluefield Drive,37.271595,-121.84578,0.314174822191086,6.095391876785492,0.426034033039374,0.645
43696256095400,Baldwin (Julia) Elementary,Baldwin (Julia) Elementary,San Jose,280 Martinvale Lane,37.224098,-121.78423,0.3326126467692396,8.808198757763975,0.5751552795031055,0.351
43696256097430,Taylor (Bertha) Elementary,Taylor (Bertha) Elementary,San Jose,410 Sautner Drive,37.231017,-121.80809,0.2589287133936888,3.455833022735745,0.2577959995030439,0.241
43696256099451,Hayes Elementary,Hayes Elementary,San Jose,5035 Poston Drive,37.261806,-121.82651,0.2555202679510919,5.95081356353248,0.3913799528008941,0.564
43696256116081,Ledesma (Rita) Elementary,Ledesma (Rita) Elementary,San Jose,1001 Schoolhouse Road,37.242642,-121.76267,0.2442901667397152,6.1423956262425445,0.445203777335984,0.35
43696336048185,Orchard Elementary,Orchard Elementary,San Jose,921 Fox Lane,37.388461,-121.9002,0.1770976016360306,0.604671387750031,0.0598832153062492,0.501
43696414332904,Henry M. Gunn High,Henry M. Gunn High,Palo Alto,780 Arastradero Road,37.399966,-122.13179,0.4575304762150954,9.890918126475336,0.4767051807677973,0.1169999999999999
43696414335782,Palo Alto High,Palo Alto High,Palo Alto,50 Embarcadero Road,37.437857,-122.15779,0.2238498822630594,4.415900621118014,0.3193788819875777,0.133
43696416048193,Addison Elementary,Addison Elementary,Palo Alto,650 Addison Avenue,37.446187,-122.15111,0.3811531513171214,10.796919637312133,0.5530989939137994,0.172
43696416048201,Herbert Hoover Elementary,Herbert Hoover Elementary,Palo Alto,445 East Charleston Road,37.418279,-122.11344,0.2396454498617687,7.428322981366459,0.4939130434782608,0.067
43696416048235,El Carmelo Elementary,El Carmelo Elementary,Palo Alto,3024 Bryant Street,37.425802,-122.13034,0.3106033074762683,5.171741021498696,0.434447620231142,0.184
43696416048243,Ohlone Elementary,Ohlone Elementary,Palo Alto,950 Amarillo Avenue,37.439596,-122.12383,0.2943633238392236,6.212076034289975,0.4399304261398932,0.084
43696416048268,Fairmeadow Elementary,Fairmeadow Elementary,Palo Alto,500 East Meadow Drive,37.422224,-122.11843,0.3215032417843428,7.673373075012418,0.4590163934426229,0.122
43696416048292,Duveneck Elementary,Duveneck Elementary,Palo Alto,705 Alester Avenue,37.449945,-122.13482,0.3622832045538403,10.559185194385792,0.5545894919885729,0.136
43696416048300,Greendell,Greendell,Palo Alto,4120 Middlefield Road,37.417325,-122.10565,0.3153952778410926,10.653750620963738,0.644187779433681,0.077
43696416048326,Juana Briones Elementary,Juana Briones Elementary,Palo Alto,4100 Orme Street,37.408634,-122.1319,0.5013199708127384,17.111677018633543,0.9298136645962736,0.108
43696416048359,Palo Verde Elementary,Palo Verde Elementary,Palo Alto,3450 Louis Road,37.431406,-122.11369,0.32510534909872,5.6076751117734736,0.3500993541977149,0.126
43696416048375,Packard Children's Hospital/Stanford,Packard Children's Hospital/Stanford,Palo Alto,725 Welch Road,37.437362,-122.17484,0.2505930150153063,5.497950565147188,0.3575953297726991,0.2
43696416048409,Walter Hays Elementary,Walter Hays Elementary,Palo Alto,1525 Middlefield Road,37.4424,-122.14356,0.4213452669469922,16.910332836562347,0.8519622454048683,0.17
43696416060065,Frank S. Greene Jr. Middle,Frank S. Greene Jr. Middle,Palo Alto,750 North California Avenue,37.439277,-122.13483,0.3770471746834741,15.366492796820664,0.7309985096870343,0.1689999999999999
43696416060081,Jane Lathrop Stanford Middle,Jane Lathrop Stanford Middle,Palo Alto,480 East Meadow Drive,37.422025,-122.11881,0.3049867893141219,6.8788669399925455,0.4087464281277177,0.107
43696416115562,Barron Park Elementary,Barron Park Elementary,Palo Alto,800 Barron Avenue,37.412612,-122.13642,0.3875432154245825,10.673002857497826,0.6913902348117779,0.299
43696416118707,Ellen Fletcher Middle,Ellen Fletcher Middle,Palo Alto,655 Arastradero Road,37.404638,-122.12726,0.3354307941996841,13.279895691046816,0.855705948093878,0.136
43696664330080,Gunderson High,Gunderson High,San Jose,620 Gaundabert Lane,37.258238,-121.85269,0.3357016922013666,3.902036255276882,0.3496399304693321,0.546
43696664333522,Leland High,Leland High,San Jose,6677 Camden Avenue,37.220338,-121.84737,0.479704419935784,14.660911687989072,0.6568128182834431,0.113
43696664333795,Abraham Lincoln High,Abraham Lincoln High,San Jose,555 Dana Avenue,37.329212,-121.92388,0.3309563756616397,8.546663352802286,0.5187026220951907,0.562
43696664335949,Pioneer High,Pioneer High,San Jose,1290 Blossom Hill Road,37.247184,-121.88445,0.316849621973009,9.825925006208095,0.6506083933449217,0.308
43696664337200,San Jose High,San Jose High,San Jose,275 North 24th Street,37.350457,-121.87122,0.205417265307671,1.7710843373493976,0.1374984473978387,0.6990000000000001
43696664338950,Willow Glen High,Willow Glen High,San Jose,2001 Cottle Avenue,37.291588,-121.8964,0.3373093704022643,8.991673915744997,0.5019261836709333,0.3879999999999999
43696666048417,Allen at Steinbeck,Allen at Steinbeck,San Jose,820 Steinbeck Drive,37.247281,-121.85641,0.3318264501423869,11.465855475540105,0.6568164887012664,0.69
43696666048425,Almaden Elementary,Almaden Elementary,San Jose,1295 Dentwood Drive,37.250931,-121.88411,0.2258967668560889,3.3483173972432643,0.2493480690425928,0.718
43696666048433,Anne Darling Elementary,Anne Darling Elementary,San Jose,333 North 33rd Street,37.356596,-121.86446,0.2149861002463559,3.6761490683229816,0.2819875776397516,0.731
43696666048474,Booksin Elementary,Booksin Elementary,San Jose,1590 Dry Creek Road,37.288713,-121.90714,0.3437522229478727,7.749254843517139,0.5002483854942873,0.119
43696666048490,Canoas Elementary,Canoas Elementary,San Jose,880 Wren Drive,37.284721,-121.87654,0.3379534340477648,8.846153846153847,0.6448365850627564,0.716
43696666048516,Empire Gardens Elementary,Empire Gardens Elementary,San Jose,1060 East Empire Street,37.354642,-121.87616,0.3110616347277216,5.85373727340452,0.3856468835361311,0.706
43696666048532,Gardner Elementary,Gardner Elementary,San Jose,502 Illinois Avenue,37.321387,-121.89641,0.2417755815544809,6.167432617066202,0.4220593715066451,0.701
43696666048540,Grant Elementary,Grant Elementary,San Jose,470 East Jackson Street,37.351639,-121.88858,0.2470193967154736,6.7086594608025845,0.5318673127096534,0.6970000000000001
43696666048565,Hammer Montessori at Galarza Elementary,Hammer Montessori at Galarza Elementary,San Jose,1610 Bird Avenue,37.303525,-121.88686,0.4270209152037074,9.6630650769995,0.6048186785891702,0.201
43696666048599,Horace Mann Elementary,Horace Mann Elementary,San Jose,55 North Seventh Street,37.33998,-121.88486,0.2450916808699663,4.333788989685598,0.339008326084255,0.7440000000000001
43696666048649,Lowell Elementary,Lowell Elementary,San Jose,625 South Seventh Street,37.329688,-121.87718,0.2097532344716793,5.176105315449577,0.3139592647789369,0.851
43696666048656,Merritt Trace Elementary,Merritt Trace Elementary,San Jose,651 Dana Avenue,37.330909,-121.9258,0.4744065827359893,5.41878961103517,0.3878464023859823,0.5429999999999999
43696666048664,Reed Elementary,Reed Elementary,San Jose,1524 Jacob Avenue,37.264637,-121.89461,0.3380700548998562,12.39410887397465,0.7552821277653495,0.242
43696666048672,River Glen,River Glen,San Jose,1088 Broadway,37.312129,-121.89924,0.4278696512278976,15.035545612726825,0.8322147651006713,0.469
43696666048680,Schallenberger Elementary,Schallenberger Elementary,San Jose,1280 Koch Lane,37.280808,-121.88786,0.2924746374086509,10.842771982116243,0.6723795330352709,0.255
43696666048698,Selma Olinder Elementary,Selma Olinder Elementary,San Jose,890 East William,37.33834,-121.86659,0.3247360805217021,11.502049944092432,0.6738725307491614,0.8029999999999999
43696666048706,Simonds Elementary,Simonds Elementary,San Jose,6515 Grapevine Way,37.220493,-121.8684,0.2333272608083245,5.38948937756243,0.3488632128214685,0.092
43696666048714,Terrell Elementary,Terrell Elementary,San Jose,3925 Pearl Avenue,37.270841,-121.86841,0.2682654641981441,6.518136645962732,0.4628571428571427,0.541
43696666048722,Hacienda Science/Environmental Magnet,Hacienda Science/Environmental Magnet,San Jose,1290 Kimberly Drive,37.26967,-121.8839,0.2770003591050691,4.919368865697601,0.337557460554106,0.223
43696666048730,Walter L. Bachrodt Elementary,Walter L. Bachrodt Elementary,San Jose,102 Sonora Avenue,37.363361,-121.91285,0.2573332714441836,3.8708235001863134,0.2695317351881754,0.613
43696666048748,Washington Elementary,Washington Elementary,San Jose,100 Oak Street,37.321793,-121.88158,0.2453074476628505,3.524288731519444,0.3402907193440178,0.83
43696666048755,Williams Elementary,Williams Elementary,San Jose,1150 Rajkovich Way,37.208223,-121.85092,0.2251587094058457,3.257238722505282,0.2663104262458059,0.0819999999999999
