ID,school,school_name,city,address,lat,lon,ndvi_mean,nlcd_canopy_mean,greenery_index_ndvi_nlcd,nlcd_high_canopy_frac,percent_eligible_frpm_k12
43695836047922,P. A. Walsh STEAM Academy,P. A. Walsh STEAM Academy,Morgan Hill,353 West Main Avenue,37.12671,-121.66109,0.2418261340826141,6.389089101528521,0.4761021341205687,0.4604200323101777,0.6940000000000001
43695836095384,Lewis H. Britton Middle,Lewis H. Britton Middle,Morgan Hill,80 West Central Avenue,37.131633,-121.65799,0.2320106113513262,5.266053906347037,0.44649683634848253,0.3679046081232144,0.451
43695836095392,Los Paseos Elementary,Los Paseos Elementary,San Jose,121 Avenida Grande,37.228983,-121.76739,0.4055458114114312,14.426636849298047,0.7841124379974665,0.8996148589886942,0.4039999999999999
43695836098263,Jackson Academy of Music and Math (JAMM),Jackson Academy of Music and Math (JAMM),Morgan Hill,2700 Fountain Oaks Drive,37.138155,-121.6057,0.2806693136399174,3.418902136115252,0.4644466560027622,0.2369597615499255,0.259
43695836098271,Paradise Valley Engineering Academy,Paradise Valley Engineering Academy,Morgan Hill,1400 La Crosse Drive,37.104107,-121.64977,0.3376748449984493,3.956629799925439,0.5324138540092446,0.3229775071455201,0.258
43695836100325,Martin Murphy Middle,Martin Murphy Middle,San Jose,141 Avenida Espana,37.225583,-121.76693,0.3190486736042283,4.391876785492486,0.5208202269049621,0.2838156750714197,0.455
43695836109375,El Toro Health Science Academy,El Toro Health Science Academy,Morgan Hill,455 East Main Avenue,37.125774,-121.66265,0.3360140494593746,6.4616817786610365,0.5742270957739962,0.3917525773195876,0.351
43695836118376,Barrett Elementary,Barrett Elementary,Morgan Hill,895 Barrett Avenue,37.122527,-121.63089,0.1469937641752786,0.0,0.2675755155698371,0.0,0.674
43695910132373,Gabriela Mistral Elementary,Gabriela Mistral Elementary,Mountain View,505 Escuela Avenue,37.394899,-122.09414,0.2466305497005453,4.74636691094274,0.4525034054723152,0.3008321947584151,0.484
43695910138750,Jose Antonio Vargas Elementary,Jose Antonio Vargas Elementary,Mountain View,220 North Whisman Road,37.393904,-122.06109,0.3311747495753033,8.604919865821842,0.6064856020333479,0.6357311467263015,0.2339999999999999
43695916047955,Benjamin Bubb Elementary,Benjamin Bubb Elementary,Mountain View,525 Hans Avenue,37.379144,-122.08176,0.2971109503313409,8.919627329192547,0.5769215871926673,0.6074534161490682,0.173
43695916047963,Edith Landels Elementary,Edith Landels Elementary,Mountain View,115 West Dana Street,37.388743,-122.07055,0.3799742595728789,15.86779324055666,0.7828521596036285,0.7343439363817097,0.211
43695916047971,Amy Imai Elementary,Amy Imai Elementary,Mountain View,253 Martens Avenue,37.375266,-122.07434,0.3092369083767474,9.040129208597342,0.5914855670451673,0.6172195303764444,0.111
43695916047989,Isaac Newton Graham Middle,Isaac Newton Graham Middle,Mountain View,1175 Castro Street,37.381793,-122.086,0.2796609812106817,10.777487886694,0.5912531844813013,0.5931171574108585,0.263
43695916048003,Mariano Castro Elementary,Mariano Castro Elementary,Mountain View,500 Toft Street,37.394025,-122.09204,0.3564492587874456,10.712527964205815,0.6690944333459631,0.7105393984588616,0.8270000000000001
43695916049464,Stevenson Elementary,Stevenson Elementary,Mountain View,750 San Pierre Way,37.403342,-122.08432,0.2866376378378593,5.68550490622283,0.5099630910335021,0.2727611476835176,0.134
43695916049472,Crittenden Middle,Crittenden Middle,Mountain View,1701 Rock Street,37.412214,-122.08588,0.2325627062123074,3.1134020618556697,0.40966577735907417,0.2549993789591355,0.237
43695916049480,Monta Loma Elementary,Monta Loma Elementary,Mountain View,460 Thompson Avenue,37.408196,-122.09807,0.3625583252529532,9.408746428127715,0.6527259653355107,0.6178407255559698,0.295
43695916049514,Theuerkauf Elementary,Theuerkauf Elementary,Mountain View,1625 San Luis Avenue,37.405889,-122.08497,0.3207648443648789,7.15499254843517,0.5705898143531825,0.4566567312468951,0.386
43696094334116,Los Altos High,Los Altos High,Los Altos,201 Almond Avenue,37.384992,-122.10918,0.3236840683463699,10.838757763975156,0.637591426514278,0.628944099378882,0.165
43696094334728,Mountain View High,Mountain View High,Mountain View,3535 Truman Avenue,37.358192,-122.06863,0.36278475671491,8.457210284436718,0.6364274305489671,0.4467767979133027,0.127
43696176048037,August Boeger Middle,August Boeger Middle,San Jose,1944 Flint Avenue,37.347153,-121.80143,0.1932900198855056,0.3905590062111801,0.3219723718041652,0.0383850931677018,0.8190000000000001
43696176048060,Mt. Pleasant Elementary,Mt. Pleasant Elementary,San Jose,14275 Candler Drive,37.354085,-121.81104,0.2601458861528086,1.8817244378183624,0.4166341881937396,0.1579078146353584,0.797
43696176048078,Robert Sanders Elementary,Robert Sanders Elementary,San Jose,3411 Rocky Mountain Drive,37.351574,-121.80177,0.2848673092989784,0.0,0.4093660297045179,0.0,0.7859999999999999
43696176067227,Valle Vista Elementary,Valle Vista Elementary,San Jose,1966 Flint Avenue,37.346613,-121.79994,0.2346079166305559,0.0,0.35767877439996526,0.0,0.657
43696256048086,Anderson (Alex) Elementary,Anderson (Alex) Elementary,San Jose,5800 Calpine Drive,37.24674,-121.81194,0.2443317378025185,5.645970445796598,0.4657684388165544,0.35030423444679,0.5589999999999999
43696256048094,Davis (Caroline) Intermediate,Davis (Caroline) Intermediate,San Jose,5035 Edenview Drive,37.266422,-121.81192,0.2924790690255983,7.371506645137251,0.54526202561913,0.4637933176002982,0.618
43696256048102,Christopher Elementary,Christopher Elementary,San Jose,565 Coyote Road,37.279388,-121.81761,0.2458964387099602,3.611228418829959,0.4320272459576569,0.2961122841882995,0.639
43696256048110,Frost (Earl) Elementary,Frost (Earl) Elementary,San Jose,530 Gettysburg Drive,37.247514,-121.83706,0.2003180434396479,3.022346368715084,0.37492310285132807,0.2808193668528864,0.332
43696256048128,Edenvale Elementary,Edenvale Elementary,San Jose,285 Azucar Avenue,37.26157,-121.80265,0.2531689576075344,1.7963975155279504,0.4079766289832449,0.1690683229813664,0.6809999999999999
43696256048177,Stipe (Samuel) Elementary,Stipe (Samuel) Elementary,San Jose,5000 Lyng Drive,37.271339,-121.80652,0.2312002790523095,1.043229813664596,0.3722987544135266,0.0862111801242236,0.606
43696256067243,Santa Teresa Elementary,Santa Teresa Elementary,San Jose,6200 Encinal Drive,37.234751,-121.7959,0.2668346743214012,4.263321326543287,0.4648893920163318,0.3256738293379704,0.29
43696256068167,Herman (Leonard) Intermediate,Herman (Leonard) Intermediate,San Jose,5955 Blossom Avenue,37.239738,-121.83975,0.2345554659587954,3.6523791775375822,0.4210790054584929,0.2743197912784196,0.311
43696256072144,Sakamoto Elementary,Sakamoto Elementary,San Jose,6280 Shadelands Drive,37.230822,-121.83919,0.3180572345638821,6.188796422804622,0.5510191891440949,0.3490249658427525,0.266
43696256072151,Del Roble Elementary,Del Roble Elementary,San Jose,5345 Avenida Almendros,37.256532,-121.83565,0.3230249926019614,3.8081222056631896,0.5147677223739279,0.3041480377545951,0.419
43696256072177,Bernal Intermediate,Bernal Intermediate,San Jose,6610 San Ignacio Avenue,37.227088,-121.79097,0.3548197538042354,2.64537773359841,0.5272649667848626,0.2083747514910536,0.419
43696256088306,Oak Ridge Elementary,Oak Ridge Elementary,San Jose,5920 Bufkin Drive,37.241059,-121.82115,0.2326983520472483,3.083602484472049,0.4092875574883426,0.2462111801242235,0.345
43696256093066,Parkview Elementary,Parkview Elementary,San Jose,330 Bluefield Drive,37.271595,-121.84578,0.314174822191086,6.095391876785492,0.5454037252698006,0.426034033039374,0.645
43696256095400,Baldwin (Julia) Elementary,Baldwin (Julia) Elementary,San Jose,280 Martinvale Lane,37.224098,-121.78423,0.3326126467692396,8.808198757763975,0.6114959911576466,0.5751552795031055,0.351
43696256097430,Taylor (Bertha) Elementary,Taylor (Bertha) Elementary,San Jose,410 Sautner Drive,37.231017,-121.80809,0.2589287133936888,3.455833022735745,0.44273002253785076,0.2577959995030439,0.241
43696256099451,Hayes Elementary,Hayes Elementary,San Jose,5035 Poston Drive,37.261806,-121.82651,0.2555202679510919,5.95081356353248,0.48257098897881745,0.3913799528008941,0.564
43696256116081,Ledesma (Rita) Elementary,Ledesma (Rita) Elementary,San Jose,1001 Schoolhouse Road,37.242642,-121.76267,0.2442901667397152,6.1423956262425445,0.47435027009365593,0.445203777335984,0.35
43696336048185,Orchard Elementary,Orchard Elementary,San Jose,921 Fox Lane,37.388461,-121.9002,0.1770976016360306,0.604671387750031,0.30903978490988265,0.0598832153062492,0.501
43696414332904,Henry M. Gunn High,Henry M. Gunn High,Palo Alto,780 Arastradero Road,37.399966,-122.13179,0.4575304762150954,9.890918126475336,0.7587732146333123,0.4767051807677973,0.1169999999999999
43696414335782,Palo Alto High,Palo Alto High,Palo Alto,50 Embarcadero Road,37.437857,-122.15779,0.2238498822630594,4.415900621118014,0.4233342258393482,0.3193788819875777,0.133
43696416048193,Addison Elementary,Addison Elementary,Palo Alto,650 Addison Avenue,37.446187,-122.15111,0.3811531513171214,10.796919637312133,0.6959663287815281,0.5530989939137994,0.172
43696416048201,Herbert Hoover Elementary,Herbert Hoover Elementary,Palo Alto,445 East Charleston Road,37.418279,-122.11344,0.2396454498617687,7.428322981366459,0.4919145021952547,0.4939130434782608,0.067
43696416048235,El Carmelo Elementary,El Carmelo Elementary,Palo Alto,3024 Bryant Street,37.425802,-122.13034,0.3106033074762683,5.171741021498696,0.5256838068782301,0.434447620231142,0.184
43696416048243,Ohlone Elementary,Ohlone Elementary,Palo Alto,950 Amarillo Avenue,37.439596,-122.12383,0.2943633238392236,6.212076034289975,0.5270565831185824,0.4399304261398932,0.084
43696416048268,Fairmeadow Elementary,Fairmeadow Elementary,Palo Alto,500 East Meadow Drive,37.422224,-122.11843,0.3215032417843428,7.673373075012418,0.580355211487332,0.4590163934426229,0.122
43696416048292,Duveneck Elementary,Duveneck Elementary,Palo Alto,705 Alester Avenue,37.449945,-122.13482,0.3622832045538403,10.559185194385792,0.6724300385017871,0.5545894919885729,0.136
43696416048300,Greendell,Greendell,Palo Alto,4120 Middlefield Road,37.417325,-122.10565,0.3153952778410926,10.653750620963738,0.625852953154147,0.644187779433681,0.077
43696416048326,Juana Briones Elementary,Juana Briones Elementary,Palo Alto,4100 Orme Street,37.408634,-122.1319,0.5013199708127384,17.111677018633543,0.929255752020007,0.9298136645962736,0.108
43696416048359,Palo Verde Elementary,Palo Verde Elementary,Palo Alto,3450 Louis Road,37.431406,-122.11369,0.32510534909872,5.6076751117734736,0.5481714982311198,0.3500993541977149,0.126
43696416048375,Packard Children's Hospital/Stanford,Packard Children's Hospital/Stanford,Palo Alto,725 Welch Road,37.437362,-122.17484,0.2505930150153063,5.497950565147188,0.4696359924250904,0.3575953297726991,0.2
43696416048409,Walter Hays Elementary,Walter Hays Elementary,Palo Alto,1525 Middlefield Road,37.4424,-122.14356,0.4213452669469922,16.910332836562347,0.843510948480977,0.8519622454048683,0.17
43696416060065,Frank S. Greene Jr. Middle,Frank S. Greene Jr. Middle,Palo Alto,750 North California Avenue,37.439277,-122.13483,0.3770471746834741,15.366492796820664,0.7711326334526353,0.7309985096870343,0.1689999999999999
43696416060081,Jane Lathrop Stanford Middle,Jane Lathrop Stanford Middle,Palo Alto,480 East Meadow Drive,37.422025,-122.11881,0.3049867893141219,6.8788669399925455,0.5495662717044311,0.4087464281277177,0.107
43696416115562,Barron Park Elementary,Barron Park Elementary,Palo Alto,800 Barron Avenue,37.412612,-122.13642,0.3875432154245825,10.673002857497826,0.7003850804364516,0.6913902348117779,0.299
43696416118707,Ellen Fletcher Middle,Ellen Fletcher Middle,Palo Alto,655 Arastradero Road,37.404638,-122.12726,0.3354307941996841,13.279895691046816,0.6920826924487886,0.855705948093878,0.136
43696664330080,Gunderson High,Gunderson High,San Jose,620 Gaundabert Lane,37.258238,-121.85269,0.3357016922013666,3.902036255276882,0.5294361698005389,0.3496399304693321,0.546
43696664333522,Leland High,Leland High,San Jose,6677 Camden Avenue,37.220338,-121.84737,0.479704419935784,14.660911687989072,0.8644480285184338,0.6568128182834431,0.113
43696664333795,Abraham Lincoln High,Abraham Lincoln High,San Jose,555 Dana Avenue,37.329212,-121.92388,0.3309563756616397,8.546663352802286,0.6052489115999479,0.5187026220951907,0.562
43696664335949,Pioneer High,Pioneer High,San Jose,1290 Blossom Hill Road,37.247184,-121.88445,0.316849621973009,9.825925006208095,0.6129664859184314,0.6506083933449217,0.308
43696664337200,San Jose High,San Jose High,San Jose,275 North 24th Street,37.350457,-121.87122,0.205417265307671,1.7710843373493976,0.3584285420130369,0.1374984473978387,0.6990000000000001
43696664338950,Willow Glen High,Willow Glen High,San Jose,2001 Cottle Avenue,37.291588,-121.8964,0.3373093704022643,8.991673915744997,0.6195137317469283,0.5019261836709333,0.3879999999999999
43696666048417,Allen at Steinbeck,Allen at Steinbeck,San Jose,820 Steinbeck Drive,37.247281,-121.85641,0.3318264501423869,11.465855475540105,0.6568599392146433,0.6568164887012664,0.69
43696666048425,Almaden Elementary,Almaden Elementary,San Jose,1295 Dentwood Drive,37.250931,-121.88411,0.2258967668560889,3.3483173972432643,0.40689173297676556,0.2493480690425928,0.718
43696666048433,Anne Darling Elementary,Anne Darling Elementary,San Jose,333 North 33rd Street,37.356596,-121.86446,0.2149861002463559,3.6761490683229816,0.40136664002702566,0.2819875776397516,0.731
43696666048474,Booksin Elementary,Booksin Elementary,San Jose,1590 Dry Creek Road,37.288713,-121.90714,0.3437522229478727,7.749254843517139,0.604554606045015,0.5002483854942873,0.119
43696666048490,Canoas Elementary,Canoas Elementary,San Jose,880 Wren Drive,37.284721,-121.87654,0.3379534340477648,8.846153846153847,0.6176479176684025,0.6448365850627564,0.716
43696666048516,Empire Gardens Elementary,Empire Gardens Elementary,San Jose,1060 East Empire Street,37.354642,-121.87616,0.3110616347277216,5.85373727340452,0.5380037352804082,0.3856468835361311,0.706
43696666048532,Gardner Elementary,Gardner Elementary,San Jose,502 Illinois Avenue,37.321387,-121.89641,0.2417755815544809,6.167432617066202,0.4721992230380084,0.4220593715066451,0.701
43696666048540,Grant Elementary,Grant Elementary,San Jose,470 East Jackson Street,37.351639,-121.88858,0.2470193967154736,6.7086594608025845,0.48699495398293485,0.5318673127096534,0.6970000000000001
43696666048565,Hammer Montessori at Galarza Elementary,Hammer Montessori at Galarza Elementary,San Jose,1610 Bird Avenue,37.303525,-121.88686,0.4270209152037074,9.6630650769995,0.7234383034232276,0.6048186785891702,0.201
43696666048599,Horace Mann Elementary,Horace Mann Elementary,San Jose,55 North Seventh Street,37.33998,-121.88486,0.2450916808699663,4.333788989685598,0.44375294452257474,0.339008326084255,0.7440000000000001
43696666048649,Lowell Elementary,Lowell Elementary,San Jose,625 South Seventh Street,37.329688,-121.87718,0.2097532344716793,5.176105315449577,0.42204441930079434,0.3139592647789369,0.851
43696666048656,Merritt Trace Elementary,Merritt Trace Elementary,San Jose,651 Dana Avenue,37.330909,-121.9258,0.4744065827359893,5.41878961103517,0.6984327803782242,0.3878464023859823,0.5429999999999999
43696666048664,Reed Elementary,Reed Elementary,San Jose,1524 Jacob Avenue,37.264637,-121.89461,0.3380700548998562,12.39410887397465,0.6794078231019473,0.7552821277653495,0.242
43696666048672,River Glen,River Glen,San Jose,1088 Broadway,37.312129,-121.89924,0.4278696512278976,15.035545612726825,0.8176492985372142,0.8322147651006713,0.469
43696666048680,Schallenberger Elementary,Schallenberger Elementary,San Jose,1280 Koch Lane,37.280808,-121.88786,0.2924746374086509,10.842771982116243,0.6055650803477549,0.6723795330352709,0.255
43696666048698,Selma Olinder Elementary,Selma Olinder Elementary,San Jose,890 East William,37.33834,-121.86659,0.3247360805217021,11.502049944092432,0.6501969534005198,0.6738725307491614,0.8029999999999999
43696666048706,Simonds Elementary,Simonds Elementary,San Jose,6515 Grapevine Way,37.220493,-121.8684,0.2333272608083245,5.38948937756243,0.4499953830042949,0.3488632128214685,0.092
43696666048714,Terrell Elementary,Terrell Elementary,San Jose,3925 Pearl Avenue,37.270841,-121.86841,0.2682654641981441,6.518136645962732,0.5055345941199418,0.4628571428571427,0.541
43696666048722,Hacienda Science/Environmental Magnet,Hacienda Science/Environmental Magnet,San Jose,1290 Kimberly Drive,37.26967,-121.8839,0.2770003591050691,4.919368865697601,0.48674164583165785,0.337557460554106,0.223
43696666048730,Walter L. Bachrodt Elementary,Walter L. Bachrodt Elementary,San Jose,102 Sonora Avenue,37.363361,-121.91285,0.2573332714441836,3.8708235001863134,0.4482990416125167,0.2695317351881754,0.613
43696666048748,Washington Elementary,Washington Elementary,San Jose,100 Oak Street,37.321793,-121.88158,0.2453074476628505,3.524288731519444,0.4299110855171042,0.3402907193440178,0.83
43696666048755,Williams Elementary,Williams Elementary,San Jose,1150 Rajkovich Way,37.208223,-121.85092,0.2251587094058457,3.257238722505282,0.4045503629745171,0.2663104262458059,0.0819999999999999
43696666048763,Willow Glen Elementary,Willow Glen Elementary,San Jose,1425 Lincoln Avenue,37.30321,-121.89687,0.2544279998236016,6.617391304347826,0.49302839814005556,0.4214906832298136,0.359
43696666060099,Bret Harte Middle,Bret Harte Middle,San Jose,7050 Bret Harte Drive,37.209431,-121.83816,0.3076135623293242,8.005214800099331,0.5718361405276943,0.517630990812019,0.119
43696666060107,Willow Glen Middle,Willow Glen Middle,San Jose,2105 Cottle Avenue,37.291174,-121.89613,0.3224704639942957,8.447701863354036,0.5948026207401299,0.4496894409937889,0.367
43696666060115,John Muir Middle,John Muir Middle,San Jose,1260 Branham Lane,37.261393,-121.88237,0.2746269965145546,7.175052801590258,0.5234897108084465,0.4408000993912286,0.542
43696666062103,Muwekma Ohlone Middle,Muwekma Ohlone Middle,San Jose,850 North Second Street,37.35284,-121.90149,0.265098015326451,8.235279503105591,0.5321097340511233,0.4741614906832297,0.687
43696666062111,Herbert Hoover Middle,Herbert Hoover Middle,San Jose,1635 Park Avenue,37.332437,-121.92231,0.3605789919819304,10.777860603801711,0.6744765404920807,0.6739967697850665,0.63
43696666093074,Los Alamitos Elementary,Los Alamitos Elementary,San Jose,6130 Silberman Avenue,37.22786,-121.88099,0.2823044985445434,4.407826086956522,0.48330924801435815,0.3341614906832299,0.121
43696666093082,Graystone Elementary,Graystone Elementary,San Jose,6982 Shearwater Drive,37.210665,-121.83774,0.2721899632398832,6.601291764998137,0.5110152731486757,0.3687740653334989,0.088
43696666093090,Rachel Carson Elementary,Rachel Carson Elementary,San Jose,4245 Meg Drive,37.270482,-121.85548,0.3084655704133884,4.357222705254006,0.5093344006561081,0.321450751459446,0.472
43696666095418,Castillero Middle,Castillero Middle,San Jose,6384 Leyland Park Drive,37.221497,-121.88191,0.2614135284568423,8.069423745653253,0.5254390962797013,0.5743914555389965,0.32
43696666119010,Ernesto Galarza Elementary,Ernesto Galarza Elementary,San Jose,1610 Bird Avenue,37.303525,-121.88686,0.4270209152037074,9.6630650769995,0.7234383034232276,0.6048186785891702,0.773
43696740110700,Don Callejon,Don Callejon,Santa Clara,4176 Lick Mill Boulevard,37.397889,-121.94479,0.342329671467173,14.21733730750124,0.7154640954550621,0.8766766020864382,0.213
43696740133363,Central Park Elementary,Central Park Elementary,Santa Clara,2720 Sonoma Place,37.345453,-121.97645,0.1877595192012179,1.680784995652714,0.3387003369077954,0.087318345547137,0.198
43696740140475,Abram Agnew Elementary,Abram Agnew Elementary,San Jose,3534 Zanker Road,37.40643,-121.93425,0.1308054510216702,0.0,0.25092729460065866,0.0,0.25
43696740140483,Dolores Huerta Middle,Dolores Huerta Middle,San Jose,3556 Zanker Road,37.406908,-121.93501,0.2126952840854312,0.5203676105315449,0.3441841511970199,0.0520367610531544,0.37
43696740141283,Kathleen MacDonald High,Kathleen MacDonald High,San Jose,3588 Zanker Road,37.408099,-121.93356,0.0979174917102487,0.0,0.21710499275571005,0.0,0.318
43696744330122,Santa Clara High,Santa Clara High,Santa Clara,3000 Benton Street,37.346501,-121.98306,0.1478343422700193,1.524472049689441,0.29492520679978235,0.1130434782608695,0.236
43696744338802,Adrian Wilcox High,Adrian Wilcox High,Santa Clara,3250 Monroe Street,37.366875,-121.98578,0.1985744770521638,2.5830537955025465,0.3654980051108345,0.2179152689775127,0.26
43696746048797,Bowers Elementary,Bowers Elementary,Santa Clara,2755 Barkley Avenue,37.357247,-121.97624,0.3402056061745163,9.84136645962733,0.6372542807531848,0.5929192546583851,0.596
43696746048805,Bracher Elementary,Bracher Elementary,Santa Clara,2700 Chromite Drive,37.367565,-121.97521,0.3079911798498856,3.839090457256461,0.4998448242155972,0.3368538767395626,0.335
43696746048813,Braly Elementary,Braly Elementary,Sunnyvale,675 Gail Avenue,37.36352,-122.01792,0.3661551817376994,7.445148465647909,0.6223106741992247,0.4933532115790783,0.315
43696746048821,Briarwood Elementary,Briarwood Elementary,Santa Clara,1930 Townsend Avenue,37.35835,-121.98695,0.2663842983822289,6.004844720496895,0.4946823688932178,0.4409937888198758,0.3989999999999999
43696746048847,C. W. Haman Elementary,C. W. Haman Elementary,Santa Clara,865 Los Padres Boulevard,37.34346,-121.96471,0.2325754033956965,4.795801763756055,0.4389078048271151,0.3009564029313128,0.284
43696746048854,Juan Cabrillo Middle,Juan Cabrillo Middle,Santa Clara,2550 Cabrillo Avenue,37.359318,-121.97077,0.2605568848317952,4.097142857142857,0.4555461696463337,0.308695652173913,0.261
43696746048896,Kathryn Hughes Elementary,Kathryn Hughes Elementary,Santa Clara,4949 Calle de Escuela,37.406367,-121.9634,0.2841140542058282,1.9580019880715709,0.44260848757769966,0.1669980119284294,0.413
43696746048904,Laurelwood Elementary,Laurelwood Elementary,Santa Clara,955 Teal Drive,37.342896,-122.00238,0.2358748490523361,6.661987577639752,0.4747229428406907,0.424223602484472,0.1119999999999999
43696746048920,Millikin Elementary,Millikin Elementary,Santa Clara,615 Hobart Terrace,37.3326,-121.97617,0.4741104796824461,4.88198757763975,0.6888021992932819,0.2980124223602485,0.042
43696746048938,Montague Elementary,Montague Elementary,Santa Clara,750 Laurie Avenue,37.389464,-121.94707,0.2016905291451887,2.0883010432190763,0.36010705618979744,0.1671634376552409,0.39
43696746048987,Pomeroy Elementary,Pomeroy Elementary,Santa Clara,1250 Pomeroy Avenue,37.348416,-121.98687,0.2643306863652383,3.758415103713825,0.45354233835509894,0.3301453235622905,0.433
43696746048995,Ponderosa Elementary,Ponderosa Elementary,Sunnyvale,804 Ponderosa Avenue,37.362341,-122.00957,0.2804142074921095,4.599130434782609,0.48468885720165117,0.3694409937888199,0.284
43696746049019,Scott Lane Elementary,Scott Lane Elementary,Santa Clara,1925 Scott Boulevard,37.356626,-121.95953,0.2572252699468441,4.166790859413812,0.4533299252463337,0.3406607054148038,0.552
43696746049027,Sutter Elementary,Sutter Elementary,Santa Clara,3200 Forbes Avenue,37.334641,-121.98728,0.285749539088621,6.889551497080384,0.5299681206400341,0.4617964964591876,0.146
43696746049035,Washington Open Elementary,Washington Open Elementary,Santa Clara,270 Washington Avenue,37.341942,-121.94032,0.2138644518933067,5.400347912524851,0.4301682877418738,0.4668240556660041,0.0819999999999999
43696746049043,Westwood Elementary,Westwood Elementary,Santa Clara,435 Saratoga Avenue,37.33413,-121.96064,0.3667191302617636,15.777984842837622,0.7676601784054835,0.7205864082494722,0.375
43696746101752,Buchser Middle,Buchser Middle,Santa Clara,1111 Bellomy Street,37.344283,-121.94447,0.1988146345187917,1.5560109289617488,0.3479017792841386,0.1526328862394436,0.322
43696746101760,Marian A. Peterson Middle,Marian A. Peterson Middle,Sunnyvale,1380 Rosalia Avenue,37.350303,-122.00894,0.273171873449915,4.200273325878991,0.4703112732438128,0.2753137035656603,0.22
43696826049068,Argonaut Elementary,Argonaut Elementary,Saratoga,13200 Shadow Mountain Road,37.276461,-122.02601,0.2725497750871348,2.7756521739130435,0.4449210163287724,0.1990062111801241,0.025
43696826049084,Foothill Elementary,Foothill Elementary,Saratoga,13919 Lynde Avenue,37.265272,-122.03334,0.3342341827485799,12.81488383650143,0.6827732577100165,0.7682941980370233,0.09
43696826049092,Redwood Middle,Redwood Middle,Saratoga,13925 Fruitvale Avenue,37.267516,-122.01397,0.360936973559816,11.323226046974025,0.6843195334352833,0.5082639492978749,0.025
43696826049100,Saratoga Elementary,Saratoga Elementary,Saratoga,14592 Oak Street,37.256034,-122.03355,0.3493412992259927,12.911089035142188,0.6999809748366731,0.5486154228237925,0.03
43696906049142,Bishop Elementary,Bishop Elementary,Sunnyvale,450 North Sunnyvale Avenue,37.386797,-122.02541,0.286542183292083,6.041118012422361,0.5160431263116555,0.4188819875776398,0.428
43696906049159,Vargas Elementary,Vargas Elementary,Sunnyvale,1054 Carson Drive,37.381565,-122.04785,0.3122195961449701,6.360993788819877,0.5480073544949716,0.4867080745341616,0.292
43696906049167,Cherry Chase Elementary,Cherry Chase Elementary,Sunnyvale,1138 Heatherstone Way,37.366463,-122.05657,0.2888802300092523,2.6518012422360253,0.45956370797908463,0.2023602484472049,0.072
43696906049175,Cumberland Elementary,Cumberland Elementary,Sunnyvale,824 Cumberland Avenue,37.367392,-122.04312,0.2349179243141514,3.884209218536464,0.42547943263621835,0.2185364641570381,0.0969999999999999
43696906049191,Ellis Elementary,Ellis Elementary,Sunnyvale,550 East Olive Avenue,37.369847,-122.02372,0.2411741530225012,3.700235936917918,0.4287171622108126,0.2806407549981373,0.246
43696906049217,Fairwood Elementary,Fairwood Elementary,Sunnyvale,1110 Fairwood Avenue,37.396122,-121.99124,0.250479670416701,3.868430860976519,0.4412091624642757,0.3310970306870418,0.231
43696906049233,Lakewood Elementary,Lakewood Elementary,Sunnyvale,750 Lakechime Drive,37.398337,-122.00335,0.2314000290250708,1.8749689595232184,0.38695429961013433,0.1733300223491432,0.336
43696906049241,Columbia Middle,Columbia Middle,Sunnyvale,739 Morse Avenue,37.392517,-122.01908,0.3336648765646707,10.071535022354691,0.6345265358235896,0.6589667163437655,0.303
43696906049258,Sunnyvale Middle,Sunnyvale Middle,Sunnyvale,1080 Mango Avenue,37.360221,-122.05401,0.4080088864032521,9.344429263445535,0.6983503643092842,0.4937274872686623,0.168
43696906049282,San Miguel Elementary,San Miguel Elementary,Sunnyvale,777 San Miguel Avenue,37.391949,-122.00801,0.2042764518978778,1.1508074534161492,0.3464790121533234,0.1130434782608695,0.311
43697086049290,Alta Vista Elementary,Alta Vista Elementary,Los Gatos,200 Blossom Valley Road,37.240759,-121.94236,0.3360419846634627,4.12447204968944,0.533650591537914,0.3101863354037267,0.068
43697086049316,Carlton Elementary,Carlton Elementary,San Jose,2421 Carlton Avenue,37.247604,-121.9459,0.2209541374901294,0.8222360248447204,0.357922112236873,0.041863354037267,0.053
43697086049332,Dartmouth Middle,Dartmouth Middle,San Jose,5575 Dartmouth Drive,37.239598,-121.89671,0.2219760824059979,5.061475409836064,0.4326230077881777,0.310481867858917,0.174
43697086049357,Guadalupe Elementary,Guadalupe Elementary,San Jose,6044 Vera Cruz Drive,37.228769,-121.89693,0.3300385549456386,0.046335403726708,0.4566255869923146,0.0045962732919254,0.0819999999999999
43697086049373,Lietz Elementary,Lietz Elementary,San Jose,5300 Carter Avenue,37.243765,-121.90302,0.2222530393568007,3.2745901639344264,0.40186359641511366,0.2604321907600596,0.2319999999999999
43697086049407,Noddin Elementary,Noddin Elementary,San Jose,1755 Gilda Way,37.237773,-121.91388,0.2581781750235953,6.90111801242236,0.5018144072705394,0.5298136645962733,0.152
43697086049415,Oster Elementary,Oster Elementary,San Jose,1855 Lencar Way,37.255483,-121.91957,0.2180323329577868,2.462044974530998,0.3834063238587593,0.1867312709653373,0.128
43697086049449,Union Middle,Union Middle,San Jose,2130 Los Gatos-Almaden Road,37.242736,-121.9344,0.1766902160071153,1.2657394759716876,0.32010581270112964,0.1207003601142431,0.078
